half,n_tokens,n_vowels_present,min_tokens_per_vowel,vowel_space_area,mean_pairwise_centroid_distance,min_pairwise_centroid_distance,mean_pairwise_separation_score,min_pairwise_separation_score,mean_within_vowel_dispersion,silhouette_by_vowel
H1,1220,5,38,194444.09904732852,752.2007049982163,135.2971583199375,3.8277233057208804,0.6034982813493763,195.35210370849822,0.25387119737494435
H2,1291,5,53,242687.67226843088,816.5980899700019,153.82744613451123,4.21336476968314,0.767962467204846,192.98275296884333,0.2329472079839566
