half,vowel,n_tokens,f1_centroid,f2_centroid,f1_mean,f2_mean,f1_sd,f2_sd,f1_iqr,f2_iqr,within_dispersion_mean,within_dispersion_median
H1,i,270,354.05792243492385,2277.72082945063,376.0792366958236,2245.175574370431,109.16753488476564,221.21876495244143,87.40776508194841,277.03803917426285,197.30836040730605,154.65667111170222
H1,e,307,481.3418243041245,1985.1909866974,487.2060498164809,1969.1192681649563,75.84618020656471,215.01625284520028,73.95960480591947,261.9318871403293,186.09177996676004,150.80878505085488
H1,a,355,678.0539093606634,1467.1730141425342,680.7767336650928,1484.5428965371234,86.80817144347293,168.72502573890085,118.50635703126477,169.20820422608017,155.84474450737355,130.70084284769953
H1,o,250,510.55294192073796,1043.1717728805356,519.555446111178,1056.7379477753611,77.99437657370038,197.6455602987521,72.47103576842431,250.62016107255522,169.71354568179999,144.60861764697495
H1,u,38,438.0766089100664,928.9242249734734,451.9464106683442,1048.6693391248295,73.36341448717015,337.70151788949903,89.3792410283836,454.41152826582356,267.8020879792513,192.76219826884198
H2,i,295,346.8572927597876,2338.4778620151083,377.4066521559968,2306.955914507063,118.37248922837227,230.48752577237894,89.93803308977294,267.4805006741999,195.49915306855118,144.60651404510776
H2,e,297,481.5262699540644,2056.99877759456,490.4054148855189,2037.2698087258518,87.20840674271217,212.57235843730697,80.58815075921382,267.9433400251446,188.4948680051931,159.49353367774603
H2,a,373,703.6932365255091,1522.7260631033544,704.1687176041072,1560.3740724125962,97.97326039105758,206.27169144473794,135.8136366397614,211.04151762903166,182.63561712504182,147.33444506330392
H2,o,273,492.148144110138,1019.704571505865,498.04001918340043,1053.070716761662,58.82282318868758,231.52479307616852,68.62520605224347,242.59543549914497,177.58030569770008,129.52558030300938
H2,u,53,412.7129118245893,887.9740622985942,428.02934869547687,983.312732471483,100.92047419185174,294.7623806522933,92.61202245715339,257.8857855686473,220.70382094773052,128.83892886857362
