vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,354.05792243492385,2277.72082945063,346.8572927597876,2338.4778620151083,-7.20062967513627,60.75703256447832,61.18223658677029
e,481.3418243041245,1985.1909866974,481.5262699540644,2056.99877759456,0.18444564993990298,71.8077908971602,71.80802778052093
a,678.0539093606634,1467.1730141425342,703.6932365255091,1522.7260631033544,25.639327164845668,55.553048960820206,61.184281856611506
o,510.55294192073796,1043.1717728805356,492.148144110138,1019.704571505865,-18.404797810599973,-23.467201374670594,29.82358333279901
u,438.0766089100664,928.9242249734734,412.7129118245893,887.9740622985942,-25.3636970854771,-40.950162674879266,48.16879646558459
