audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
3361ee02-Audio_SP10,H1,i,e,50361.14984231621,66086.2215864637,11231.15021875218,105216.22121002774,22.30121880441091,16.994692613887665,10.674352385582333
3361ee02-Audio_SP10,H1,i,a,50361.14984231621,141138.36465530147,0.0,191499.51449761767,0.0,0.0,0.0
3361ee02-Audio_SP10,H1,i,o,50361.14984231621,107094.16890437993,0.0,157455.31874669614,0.0,0.0,0.0
3361ee02-Audio_SP10,H1,i,u,50361.14984231621,81350.94039386338,0.0,131712.0902361796,0.0,0.0,0.0
3361ee02-Audio_SP10,H1,e,a,66086.2215864637,141138.36465530147,23879.895195108733,183344.69104665643,36.13445378151261,16.919492622314262,13.024590490614166
3361ee02-Audio_SP10,H1,e,o,66086.2215864637,107094.16890437993,1870.6405048799986,171309.74998596363,2.8306059265811587,1.7467248908296942,1.0919638286981743
3361ee02-Audio_SP10,H1,e,u,66086.2215864637,81350.94039386338,0.0,147437.16198032707,0.0,0.0,0.0
3361ee02-Audio_SP10,H1,a,o,141138.36465530147,107094.16890437993,20496.66646948592,227735.86709019545,14.522391923375613,19.138919213973796,9.000192517487005
3361ee02-Audio_SP10,H1,a,u,141138.36465530147,81350.94039386338,0.0,222489.30504916483,0.0,0.0,0.0
3361ee02-Audio_SP10,H1,o,u,107094.16890437993,81350.94039386338,34204.953919309664,154240.15537893365,31.93913755458515,42.046169046977454,22.176425999620996
3361ee02-Audio_SP10,H2,i,e,54718.473537723294,64311.44536253542,11959.103000770016,107070.8158994887,21.855695576970597,18.595606012824557,11.169339563076147
3361ee02-Audio_SP10,H2,i,a,54718.473537723294,157888.5531842757,0.0,212607.026721999,0.0,0.0,0.0
3361ee02-Audio_SP10,H2,i,o,54718.473537723294,118029.38343156796,0.0,172747.85696929126,0.0,0.0,0.0
3361ee02-Audio_SP10,H2,i,u,54718.473537723294,84105.82274312027,0.0,138824.29628084355,0.0,0.0,0.0
3361ee02-Audio_SP10,H2,e,a,64311.44536253542,157888.5531842757,21268.139084467195,200931.8594623439,33.07053505729002,13.470348961678441,10.584752035529238
3361ee02-Audio_SP10,H2,e,o,64311.44536253542,118029.38343156796,5333.935708087926,177006.89308601545,8.293913591926836,4.5191591729194105,3.0134056448840845
3361ee02-Audio_SP10,H2,e,u,64311.44536253542,84105.82274312027,0.0,148417.2681056557,0.0,0.0,0.0
3361ee02-Audio_SP10,H2,a,o,157888.5531842757,118029.38343156796,49458.901952308326,226459.03466353533,31.32519803040034,41.903889111632964,21.840109857304913
3361ee02-Audio_SP10,H2,a,u,157888.5531842757,84105.82274312027,1534.6050769784022,240459.77085041758,0.9719546135731107,1.8246121694397557,0.6381961820686552
3361ee02-Audio_SP10,H2,o,u,118029.38343156796,84105.82274312027,38392.16842361386,163743.03775107436,32.5276361761842,45.64745599228358,23.446595929152387
