vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,364.2772215236238,2035.0577136177685,387.2432740717498,2003.6053271569403,22.966052548126015,-31.452386460828166,38.94473242589519
e,465.7253608214341,1807.0753822081551,470.6869381871037,1796.2789374411254,4.961577365669598,-10.796444767029698,11.88193879646953
a,628.8269732994991,1386.7690150799926,618.0175620972524,1386.0628211422484,-10.809411202246679,-0.7061939377442741,10.83245495799372
o,515.0248878273994,1092.5035332261095,514.8293904474909,1099.966601988243,-0.19549737990848826,7.463068762133389,7.465628879999479
u,435.7018444883201,939.072806837736,422.0415962949408,1002.1672226541838,-13.660248193379289,63.094415816447736,64.55623663073563
