audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
1d46eb6e-Audio_SP18,H1,i,e,177353.8374304285,115345.03852443516,61498.648359666775,231200.2275951969,34.675679562778654,53.317116320212286,26.599735216240067
1d46eb6e-Audio_SP18,H1,i,a,177353.8374304285,148836.4218907738,0.0,326190.2593212023,0.0,0.0,0.0
1d46eb6e-Audio_SP18,H1,i,o,177353.8374304285,128209.33480096991,0.0,305563.1722313984,0.0,0.0,0.0
1d46eb6e-Audio_SP18,H1,i,u,177353.8374304285,161862.26584031197,0.0,339216.1032707405,0.0,0.0,0.0
1d46eb6e-Audio_SP18,H1,e,a,115345.03852443516,148836.4218907738,391.11541885036246,263790.3449963586,0.3390830016217013,0.26278206226792344,0.1482675261885576
1d46eb6e-Audio_SP18,H1,e,o,115345.03852443516,128209.33480096991,0.0,243554.37332540506,0.0,0.0,0.0
1d46eb6e-Audio_SP18,H1,e,u,115345.03852443516,161862.26584031197,0.0,277207.30436474713,0.0,0.0,0.0
1d46eb6e-Audio_SP18,H1,a,o,148836.4218907738,128209.33480096991,1921.5670578300417,275124.1896339137,1.2910596972293629,1.4987731281915244,0.698436244514494
1d46eb6e-Audio_SP18,H1,a,u,148836.4218907738,161862.26584031197,0.0,310698.68773108575,0.0,0.0,0.0
1d46eb6e-Audio_SP18,H1,o,u,128209.33480096991,161862.26584031197,72994.04067022525,217077.55997105662,56.93348365276212,45.096391238115245,33.62578825741255
1d46eb6e-Audio_SP18,H2,i,e,186139.94215116353,141516.11743975506,67424.80430964039,260231.25528127822,36.22264170195398,47.644611461548784,25.90957194467759
1d46eb6e-Audio_SP18,H2,i,a,186139.94215116353,164098.67865782898,0.0,350238.62080899253,0.0,0.0,0.0
1d46eb6e-Audio_SP18,H2,i,o,186139.94215116353,128733.89397485704,0.0,314873.8361260206,0.0,0.0,0.0
1d46eb6e-Audio_SP18,H2,i,u,186139.94215116353,176605.5050347017,0.0,362745.44718586525,0.0,0.0,0.0
1d46eb6e-Audio_SP18,H2,e,a,141516.11743975506,164098.67865782898,4843.190168720647,300771.6059288634,3.4223594148436454,2.9513888888888893,1.6102551149280122
1d46eb6e-Audio_SP18,H2,e,o,141516.11743975506,128733.89397485704,0.0,270250.0114146121,0.0,0.0,0.0
1d46eb6e-Audio_SP18,H2,e,u,141516.11743975506,176605.5050347017,0.0,318121.6224744568,0.0,0.0,0.0
1d46eb6e-Audio_SP18,H2,a,o,164098.67865782898,128733.89397485704,2972.389260410907,289860.1833722751,1.8113425925925926,2.3089406904691647,1.025456213347312
1d46eb6e-Audio_SP18,H2,a,u,164098.67865782898,176605.5050347017,0.0,340704.18369253067,0.0,0.0,0.0
1d46eb6e-Audio_SP18,H2,o,u,128733.89397485704,176605.5050347017,77908.8865572239,227430.51245233486,60.51932723517262,44.11464214658279,34.25612760449288
