audio,half,vowel,ellipse_area_grid,overlap_area_with_any_other_vowel,overlap_percent_with_any_other_vowel,unique_area_not_overlapped,unique_percent_not_overlapped
1d46eb6e-Audio_SP18,H1,i,177353.8374304285,61498.648359666775,34.675679562778654,115855.18907076173,65.32432043722135
1d46eb6e-Audio_SP18,H1,e,115345.03852443516,61889.76377851714,53.656199321833995,53455.274745918025,46.343800678166005
1d46eb6e-Audio_SP18,H1,a,148836.4218907738,2312.6824766804043,1.5538417594972864,146523.7394140934,98.44615824050271
1d46eb6e-Audio_SP18,H1,o,128209.33480096991,74915.6077280553,58.43225678095364,53293.72707291461,41.567743219046356
1d46eb6e-Audio_SP18,H1,u,161862.26584031197,72994.04067022525,45.096391238115245,88868.22517008672,54.90360876188476
1d46eb6e-Audio_SP18,H2,i,186139.94215116353,67424.80430964039,36.22264170195398,118715.13784152314,63.77735829804602
1d46eb6e-Audio_SP18,H2,e,141516.11743975506,72267.99447836103,51.066970876392425,69248.12296139404,48.93302912360757
1d46eb6e-Audio_SP18,H2,a,164098.67865782898,7815.579429131554,4.762731481481482,156283.09922869742,95.23726851851852
1d46eb6e-Audio_SP18,H2,o,128733.89397485704,80881.2758176348,62.82826792564178,47852.61815722224,37.17173207435822
1d46eb6e-Audio_SP18,H2,u,176605.5050347017,77908.8865572239,44.11464214658279,98696.6184774778,55.88535785341722
