center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
386.903256376056,2315.5160200108044,60161.61524979316,-5135.730914820804,5550.199307989169,307533223.2974663,0.8,3.218875824868201,883.6150335776081,255.53308511563438,174.6740482470922,177337.30979240555,469,457,12,2.55863539445629,1d46eb6e-Audio_SP18,H1,i
486.27970980392905,2067.83737488476,47865.181161081375,-3328.5497621965624,2952.034898979304,130220441.71406016,0.8,3.218875824868201,787.049675119215,186.68165937250467,175.78445576060142,115396.77664536182,603,593,10,1.658374792703151,1d46eb6e-Audio_SP18,H1,e
704.5975697714777,1562.230218983995,22937.472235955567,-2387.6520809719136,9686.732885878439,216488284.16718513,0.8,3.218875824868201,548.3629238550503,345.472378678805,170.09092058002292,148789.16105521497,704,689,15,2.130681818181818,1d46eb6e-Audio_SP18,H1,a
507.12321194496167,1094.7543614874676,48010.87956259577,3816.6664999971267,3653.5684438183016,160844091.35766074,0.8,3.218875824868201,788.8990460494872,206.98808157532775,-175.11787836230891,128249.78675348547,573,568,5,0.8726003490401396,1d46eb6e-Audio_SP18,H1,o
422.25942901705855,915.3444619599132,65566.3904171976,4209.801956315653,4180.26343050978,256362351.62013894,0.8,3.218875824868201,920.8149478390853,223.88189649778835,-176.0950754456285,161912.81342004426,149,143,6,4.026845637583892,1d46eb6e-Audio_SP18,H1,u
388.8233032520103,2341.4221802381035,59444.86511210119,-4230.426303765553,6006.32775376309,339148836.42992574,0.8,3.218875824868201,877.3071633665185,270.27613806005775,175.5015585851663,186229.83631603082,460,441,19,4.130434782608695,1d46eb6e-Audio_SP18,H2,i
494.0227958113504,2076.1576159537044,64941.09655340888,-3411.5110638429,3195.847247103896,195903416.90539753,0.8,3.218875824868201,915.7340510780832,196.79581401955105,176.84711995178418,141538.66705798652,702,696,6,0.8547008547008548,1d46eb6e-Audio_SP18,H2,e
704.247879525073,1570.8524940559732,29611.353823226742,-2830.583493494108,9163.765739477936,263339306.7512027,0.8,3.218875824868201,621.4604488062904,336.2084032806744,172.26229712429904,164101.26912820185,756,733,23,3.0423280423280423,1d46eb6e-Audio_SP18,H2,a
510.6584085102303,1096.6120594185486,53085.59099194098,3700.4879317112204,3306.1631258998113,161816012.5214139,0.8,3.218875824868201,828.8704422651005,197.60062283954207,-175.7717366363307,128636.68609895262,618,598,20,3.2362459546925564,1d46eb6e-Audio_SP18,H2,o
435.4503359313151,854.3679358993776,69968.36220654375,4176.343828472219,4606.471867168544,304865444.3226845,0.8,3.218875824868201,950.9467902724068,236.40796146561297,-176.35878153897346,176566.4545058792,118,115,3,2.5423728813559325,1d46eb6e-Audio_SP18,H2,u
