half,n_tokens,n_vowels_present,min_tokens_per_vowel,vowel_space_area,mean_pairwise_centroid_distance,min_pairwise_centroid_distance,mean_pairwise_separation_score,min_pairwise_separation_score,mean_within_vowel_dispersion,silhouette_by_vowel
H1,1800,5,74,146538.19579497952,668.5827570763329,194.9024448660974,3.5712289584250443,0.9014955795201088,184.802313214457,0.1847533275183681
H2,1607,5,80,147275.29928519024,673.7882085497175,218.97267097238247,3.621025582607132,1.064323281406888,184.5744293368886,0.16250284583138214
