audio,half,vowel_raw,vowel_norm,f1,f2,token_time
12c532f8-Audio_SP15,H1,o,o,468.11123038348313,916.3792242689644,35.825750000000006
12c532f8-Audio_SP15,H1,o,o,554.6183696027166,980.4519913219964,36.15375
12c532f8-Audio_SP15,H1,o,o,521.2643629634586,1467.6751362229786,36.64274999999999
12c532f8-Audio_SP15,H1,o,o,447.892467472127,899.8186998235799,42.05775
12c532f8-Audio_SP15,H1,o,o,523.0470658981426,1022.4100799083906,55.90375
12c532f8-Audio_SP15,H1,o,o,482.5929877622,1033.9568132895745,56.80875
12c532f8-Audio_SP15,H1,o,o,640.8350289199751,1171.0970108724716,57.353750000000005
12c532f8-Audio_SP15,H1,o,o,686.3684057324695,1746.1761225075747,57.80275
12c532f8-Audio_SP15,H1,o,o,455.65666443606216,1270.548626630285,60.24375
12c532f8-Audio_SP15,H1,o,o,518.7148929126012,1399.3816307223308,61.37775
12c532f8-Audio_SP15,H1,o,o,463.005279874184,1247.509968241557,64.01774999999999
12c532f8-Audio_SP15,H1,o,o,465.5053082357054,1087.6836719292776,67.47075
12c532f8-Audio_SP15,H1,o,o,502.8081199334183,1299.3108099324502,68.29375
12c532f8-Audio_SP15,H1,o,o,497.6483563362482,1328.9131048391605,68.70375
12c532f8-Audio_SP15,H1,o,o,511.70697607997033,1219.2490339123576,69.82875000000001
12c532f8-Audio_SP15,H1,o,o,505.15469429477486,1260.1795367230511,73.06375
12c532f8-Audio_SP15,H1,o,o,453.121760242913,1328.4562888565126,73.41375000000001
12c532f8-Audio_SP15,H1,o,o,504.02735468593886,1091.7645561415152,81.64775
12c532f8-Audio_SP15,H1,o,o,509.93216278148896,1265.4538314293125,82.21074999999999
12c532f8-Audio_SP15,H1,o,o,496.3619038694469,1144.5550663815145,84.26875
12c532f8-Audio_SP15,H1,o,o,559.4294749388278,1036.727395651702,84.44375
12c532f8-Audio_SP15,H1,o,o,475.3795879191118,968.7789997638472,86.05775
12c532f8-Audio_SP15,H1,o,o,722.8703225802393,1042.9138247868807,87.69474999999998
12c532f8-Audio_SP15,H1,o,o,491.0011597101308,1116.4165037117027,89.63074999999999
12c532f8-Audio_SP15,H1,o,o,457.6814557078523,1123.3711795949414,107.83575
12c532f8-Audio_SP15,H1,o,o,541.6855190085765,1172.9767546908622,113.60275
12c532f8-Audio_SP15,H1,o,o,447.525779534696,1170.100366521651,114.07075
12c532f8-Audio_SP15,H1,o,o,460.88982117549295,1071.170674704665,116.37075
12c532f8-Audio_SP15,H1,o,o,516.1102900667112,1342.1087148644033,120.87375
12c532f8-Audio_SP15,H1,o,o,494.9572836906057,1228.7660931475004,122.61275
12c532f8-Audio_SP15,H1,o,o,502.9780730362156,1081.8722866377689,127.17575
