pair,centroid_distance_H1,centroid_distance_H2
i-e,316.6346551481051,257.45040007620094
i-a,1448.3726115778747,1383.810620449007
i-o,1276.9861187597057,1210.5194754263705
i-u,1380.0160668143958,1322.507724551862
e-a,1147.7045618749507,1146.3798736256983
e-o,983.8401785733219,982.4561161534571
e-u,1098.4194590502061,1107.5913966843182
a-o,187.00526160257462,196.27941083602946
a-u,204.94254927454128,234.81852106065747
o-u,149.6150871350376,165.66667727407597
