center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
414.6852211532634,2772.847302202187,102839.10457501751,-1453.6675126742725,4230.849168964602,432983590.8908716,0.8,3.218875824868201,1150.8175741691064,232.8056135246221,179.15559917893262,210421.3559162454,244,231,13,5.327868852459016,51a17262-Audio_SP18,H1,i
534.1626853499852,2134.8059512561613,136244.39232217098,1176.8910996509042,7477.474278774512,1017378866.5558606,0.8,3.218875824868201,1324.5201417093162,310.06090020058406,-179.47639203367072,322548.8158692235,409,405,4,0.9779951100244498,51a17262-Audio_SP18,H1,e
755.9001259674777,1776.8676571587848,45891.05193629235,612.1861713772211,13062.576488530138,599080604.1485037,0.8,3.218875824868201,768.7765130944755,409.92720111502166,-178.93204196631038,247512.26554256523,378,302,76,20.105820105820104,51a17262-Audio_SP18,H1,a
515.6214479204923,967.1408882419722,74391.8405746069,16210.24002222195,10893.545010766798,547618982.1552213,0.8,3.218875824868201,1004.0080372322856,300.10019106002403,-166.47619789354357,236642.82581003272,302,302,0,0.0,51a17262-Audio_SP18,H1,o
443.09340211006565,939.4784784886525,65114.53351597639,1057.4411424078514,2245.6042844656668,145103293.674803,0.8,3.218875824868201,915.7572435180606,169.36454011019495,-179.03666124080254,121812.74532537133,58,52,6,10.344827586206897,51a17262-Audio_SP18,H1,u
399.54308847839536,2879.4402807530796,120786.82650030614,863.626388581347,3324.8677345025962,400854371.644778,0.8,3.218875824868201,1247.1058233198291,206.70654093475252,-179.57876931727637,202463.81129455793,264,244,20,7.575757575757576,51a17262-Audio_SP18,H2,i
491.6032671795626,2012.3172430729328,42782.583339547426,-1754.2347854871539,4137.57114885182,173938642.81644687,0.8,3.218875824868201,742.8798541494928,228.58286511894653,177.4062509965892,133368.15228744491,426,379,47,11.032863849765258,51a17262-Audio_SP18,H2,e
722.1484637394417,1818.296651385609,16831.283317078818,135.84986130862,15826.589604300743,266363358.38830227,0.8,3.218875824868201,465.7720264971044,451.15736709685547,-172.4337214186536,165040.80635157245,347,310,37,10.662824207492795,51a17262-Audio_SP18,H2,a
481.4754410702893,1060.7039797625062,109012.15063932206,18425.288872537098,8190.997132019091,553426943.205482,0.8,3.218875824868201,1202.3239336098432,251.9259305975775,-169.96120915113158,237894.4143754217,335,333,2,0.5970149253731344,51a17262-Audio_SP18,H2,o
428.2234734663235,823.0494646011414,50506.48746686491,6691.374755107769,2851.7100191967847,99255360.23040201,0.8,3.218875824868201,813.7347248238874,157.63706861490775,-172.1569113507889,100746.75828426122,52,47,5,9.615384615384617,51a17262-Audio_SP18,H2,u
