audio,half,vowel,ellipse_area_grid,overlap_area_with_any_other_vowel,overlap_percent_with_any_other_vowel,unique_area_not_overlapped,unique_percent_not_overlapped
51a17262-Audio_SP18,H1,i,210436.2132083096,54658.89605619751,25.974092207262338,155777.31715211208,74.02590779273766
51a17262-Audio_SP18,H1,e,322522.90286291926,104112.69401947223,32.28071343005457,218410.20884344704,67.71928656994544
51a17262-Audio_SP18,H1,a,247483.6330367003,49561.119573438074,20.02601908065915,197922.51346326224,79.97398091934085
51a17262-Audio_SP18,H1,o,236772.93634239733,102438.47690092387,43.26443658779802,134334.45944147347,56.735563412201984
51a17262-Audio_SP18,H1,u,121756.36673032805,102331.15529076051,84.04583516967827,19425.211439567545,15.95416483032173
51a17262-Audio_SP18,H2,i,202388.65770659698,2466.327244986718,1.2186094185980298,199922.33046161025,98.78139058140198
51a17262-Audio_SP18,H2,e,133366.06952797336,27429.246930226116,20.566885585896994,105936.82259774725,79.433114414103
51a17262-Audio_SP18,H2,a,164875.12881672892,25931.010753365026,15.72766671326716,138944.1180633639,84.27233328673283
51a17262-Audio_SP18,H2,o,237931.4297792093,98042.27043505613,41.20610317268103,139889.1593441532,58.79389682731896
51a17262-Audio_SP18,H2,u,100658.42129772894,97074.17936693049,96.43920311426609,3584.241930798453,3.560796885733912
