audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
9a0c18cb-Audio_SP14,H1,i,e,195714.73733772858,179465.83532960524,48981.516747030815,326199.055920303,25.02699460107978,27.29294779536831,15.015836452634613
9a0c18cb-Audio_SP14,H1,i,a,195714.73733772858,94996.59136444758,0.0,290711.32870217616,0.0,0.0,0.0
9a0c18cb-Audio_SP14,H1,i,o,195714.73733772858,119463.86866569692,0.0,315178.6060034255,0.0,0.0,0.0
9a0c18cb-Audio_SP14,H1,i,u,195714.73733772858,217403.42108749246,0.0,413118.15842522105,0.0,0.0,0.0
9a0c18cb-Audio_SP14,H1,e,a,179465.83532960524,94996.59136444758,4977.987320407734,269484.43937364506,2.773779929347115,5.240174672489084,1.8472262561719435
9a0c18cb-Audio_SP14,H1,e,o,179465.83532960524,119463.86866569692,0.0,298929.70399530214,0.0,0.0,0.0
9a0c18cb-Audio_SP14,H1,e,u,179465.83532960524,217403.42108749246,0.0,396869.2564170977,0.0,0.0,0.0
9a0c18cb-Audio_SP14,H1,a,o,94996.59136444758,119463.86866569692,555.7187102970897,213904.7413198474,0.5849880530608882,0.46517722597130307,0.25979728493541654
9a0c18cb-Audio_SP14,H1,a,u,94996.59136444758,217403.42108749246,0.0,312400.01245194004,0.0,0.0,0.0
9a0c18cb-Audio_SP14,H1,o,u,119463.86866569692,217403.42108749246,99090.12496283319,237777.16479035618,82.9456856450239,45.578917050691246,41.67352447414333
9a0c18cb-Audio_SP14,H2,i,e,125590.12617136046,183812.45916120004,34557.0434074148,274845.5419251457,27.51573269403656,18.8001638001638,12.573259571671139
9a0c18cb-Audio_SP14,H2,i,a,125590.12617136046,86652.29442521436,0.0,212242.42059657484,0.0,0.0,0.0
9a0c18cb-Audio_SP14,H2,i,o,125590.12617136046,167493.64624303943,0.0,293083.7724143999,0.0,0.0,0.0
9a0c18cb-Audio_SP14,H2,i,u,125590.12617136046,156443.82273572407,0.0,282033.94890708453,0.0,0.0,0.0
9a0c18cb-Audio_SP14,H2,e,a,183812.45916120004,86652.29442521436,0.0,270464.7535864144,0.0,0.0,0.0
9a0c18cb-Audio_SP14,H2,e,o,183812.45916120004,167493.64624303943,0.0,351306.1054042395,0.0,0.0,0.0
9a0c18cb-Audio_SP14,H2,e,u,183812.45916120004,156443.82273572407,0.0,340256.2818969241,0.0,0.0,0.0
9a0c18cb-Audio_SP14,H2,a,o,86652.29442521436,167493.64624303943,7707.778795293564,246438.16187296025,8.895066018068103,4.601833543052311,3.127672571777642
9a0c18cb-Audio_SP14,H2,a,u,86652.29442521436,156443.82273572407,0.0,243096.11716093842,0.0,0.0,0.0
9a0c18cb-Audio_SP14,H2,o,u,167493.64624303943,156443.82273572407,83664.02471649216,240273.44426227134,49.95056624123675,53.47863741339493,34.820337708718405
