audio,half,vowel,ellipse_area_grid,overlap_area_with_any_other_vowel,overlap_percent_with_any_other_vowel,unique_area_not_overlapped,unique_percent_not_overlapped
9a0c18cb-Audio_SP14,H1,i,195714.73733772858,48981.516747030815,25.02699460107978,146733.22059069778,74.97300539892022
9a0c18cb-Audio_SP14,H1,e,179465.83532960524,53959.504067438545,30.066727724715424,125506.3312621667,69.93327227528458
9a0c18cb-Audio_SP14,H1,a,94996.59136444758,5533.706030704823,5.825162725549971,89462.88533374276,94.17483727445003
9a0c18cb-Audio_SP14,H1,o,119463.86866569692,99645.84367313028,83.41086287099522,19818.024992566643,16.589137129004786
9a0c18cb-Audio_SP14,H1,u,217403.42108749246,99090.12496283319,45.578917050691246,118313.29612465927,54.421082949308754
9a0c18cb-Audio_SP14,H2,i,125590.12617136046,34557.0434074148,27.51573269403656,91033.08276394565,72.48426730596343
9a0c18cb-Audio_SP14,H2,e,183812.45916120004,34557.0434074148,18.8001638001638,149255.41575378523,81.1998361998362
9a0c18cb-Audio_SP14,H2,a,86652.29442521436,7707.778795293564,8.895066018068103,78944.5156299208,91.10493398193191
9a0c18cb-Audio_SP14,H2,o,167493.64624303943,91371.80351178572,54.552399784289065,76121.84273125371,45.44760021571094
9a0c18cb-Audio_SP14,H2,u,156443.82273572407,83664.02471649216,53.47863741339493,72779.79801923191,46.52136258660508
