center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
303.99140985726496,2028.319377792238,96080.58619330433,859.934462729319,3904.948648501959,374450267.9226299,0.8,3.218875824868201,1112.2900657800174,223.99752972368793,-179.46553232362757,195682.13075155948,241,219,22,9.12863070539419,9a0c18cb-Audio_SP14,H1,i
445.11713933984885,1838.2429307411574,59030.00919308923,903.8312623318267,5350.388700496757,315016583.22615546,0.8,3.218875824868201,871.9156871502357,262.09360923450737,-179.03564603418374,179481.96027867182,250,248,2,0.8,9a0c18cb-Audio_SP14,H1,e
619.2535317284961,1391.570332077763,25864.23016532111,-3619.282022690422,3916.6183506925668,88201116.13226306,0.8,3.218875824868201,583.5248611603172,207.22487721522825,170.87343773752409,94971.0274127025,322,303,19,5.900621118012422,9a0c18cb-Audio_SP14,H1,a
486.7676064145521,947.4950657049876,43843.19069693182,1276.8650245127797,3223.599607612503,139702508.03628543,0.8,3.218875824868201,751.6777449345481,202.4578514947435,-178.2012911899674,119524.29681055565,336,325,11,3.273809523809524,9a0c18cb-Audio_SP14,H1,o
408.83111133107514,795.8959469795577,47915.10026170464,6055.287849416317,10406.559666906245,461964838.87993586,0.8,3.218875824868201,793.2247617490376,348.8770588470138,-171.0530105859974,217349.45558982764,59,54,5,8.47457627118644,9a0c18cb-Audio_SP14,H1,u
298.5732357884722,2002.5002621550393,76386.41251284105,-582.3390856105079,2025.70149027176,154396950.85314566,0.8,3.218875824868201,991.7520965039313,161.3171151669092,179.551337750394,125653.17173056061,176,156,20,11.363636363636363,9a0c18cb-Audio_SP14,H2,i
441.6038920733623,1853.814005663041,53948.84634263733,-345.36330695131113,6124.508802534941,330290908.4982989,0.8,3.218875824868201,833.4570531430904,280.75616279630043,179.58626747048504,183781.7597352732,160,155,5,3.125,9a0c18cb-Audio_SP14,H2,e
648.8625634511873,1368.2960245040485,25370.62040923196,-3856.410485821327,3479.831018369919,73413570.02018163,0.8,3.218875824868201,578.9221825411984,190.56019812411824,170.2955094667725,86644.75295294452,280,260,20,7.142857142857142,9a0c18cb-Audio_SP14,H2,a
491.4069376464056,992.2825058236242,41686.59582917048,4780.15461760888,7120.955359872307,273998509.8363154,0.8,3.218875824868201,738.3024554250776,288.6715619644747,-172.26969895867546,167389.4939024183,249,247,2,0.8032128514056224,9a0c18cb-Audio_SP14,H2,o
380.9291460752773,803.913493738558,35460.61216170815,7137.062815149341,8184.5456572089015,239291333.64269045,0.8,3.218875824868201,692.217291466554,287.73007298192795,-166.1880070310225,156429.11235093034,48,46,2,4.166666666666666,9a0c18cb-Audio_SP14,H2,u
