center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
331.28598688415985,2239.926010131565,19704.71798343456,-2371.6228327187846,2131.5810987628247,36377609.549267896,0.8,3.218875824868201,507.69750096238596,152.95943383020037,172.4474936160069,60991.76123246077,340,322,18,5.294117647058823,5278b5b9-Audio_SP15,H1,i
387.3025898671641,1955.4134282679152,34298.19181079332,-1277.7736436334815,958.4727102255379,31241175.376362067,0.8,3.218875824868201,665.0083418358539,108.21832403762372,177.8083751528215,56522.033518433054,247,244,3,1.214574898785425,5278b5b9-Audio_SP15,H1,e
494.0303768577754,1518.1909424101984,31118.582681155112,-1065.1986664480228,4264.366564096504,131566395.30858779,0.8,3.218875824868201,633.4118552200994,233.15810391008873,177.73205689144294,115991.61192249093,279,273,6,2.1505376344086025,5278b5b9-Audio_SP15,H1,a
418.7442705477103,1191.8055721314076,38700.36895573802,625.6136593994822,1558.7464868852016,59932671.70009057,0.8,3.218875824868201,705.9903467416494,141.18783241822754,-179.03527446629857,78286.3265414675,285,275,10,3.508771929824561,5278b5b9-Audio_SP15,H1,o
362.5050713787835,1088.9300331426223,77883.17365852713,-1186.4915066000417,1093.3011175056672,83741998.70052145,0.8,3.218875824868201,1001.5093834927364,117.64699883779397,179.11499620470605,92539.20345390894,63,60,3,4.761904761904762,5278b5b9-Audio_SP15,H1,u
334.23679230629534,2211.074852740727,17659.926300454663,-2238.649802769698,1576.4768172904737,22828911.46828432,0.8,3.218875824868201,480.95483432762086,127.90941775102885,172.2219487252914,48316.636942174635,184,178,6,3.260869565217391,5278b5b9-Audio_SP15,H2,i
386.7191799306386,1937.8476927767583,31156.18952662175,-936.5994127378295,1012.9319362890251,30681880.92464798,0.8,3.218875824868201,633.6607596774535,112.55074936152901,178.2220145104214,56013.806386706034,164,155,9,5.487804878048781,5278b5b9-Audio_SP15,H2,e
496.26627509917057,1492.5624280944905,48068.665066939604,192.26572527924876,3106.883464600255,149306774.55276552,0.8,3.218875824868201,786.713951379775,199.98025571188992,-179.7549975637343,123564.5388329211,235,230,5,2.127659574468085,5278b5b9-Audio_SP15,H2,a
417.9910715078407,1182.2728351668657,23659.9873203229,1252.8270428431108,1393.5502277028322,31401805.11840309,0.8,3.218875824868201,552.7558160434924,130.52935759117176,-176.78974279831863,56667.15416693137,205,191,14,6.829268292682928,5278b5b9-Audio_SP15,H2,o
345.8038673103083,1170.3220408237535,158922.2186896355,-3122.056309765946,1623.951600080267,248334755.7279901,0.8,3.218875824868201,1430.7344575212267,141.8155751121836,178.86339001962386,159357.6250165828,35,34,1,2.857142857142857,5278b5b9-Audio_SP15,H2,u
