audio,half,vowel_1,vowel_2,area_vowel_1,area_vowel_2,intersection_area,union_area,overlap_percent_of_vowel_1,overlap_percent_of_vowel_2,jaccard_overlap_percent
cafd9c21-Audio_SP27,H1,i,e,122903.31599389047,84379.41443289272,32325.501200382976,174957.2292264002,26.30156960288189,38.30970079330377,18.476230644092308
cafd9c21-Audio_SP27,H1,i,a,122903.31599389047,98452.3132108191,0.0,221355.62920470958,0.0,0.0,0.0
cafd9c21-Audio_SP27,H1,i,o,122903.31599389047,79609.38694449444,0.0,202512.70293838493,0.0,0.0,0.0
cafd9c21-Audio_SP27,H1,i,u,122903.31599389047,73943.33219308214,0.0,196846.6481869726,0.0,0.0,0.0
cafd9c21-Audio_SP27,H1,e,a,84379.41443289272,98452.3132108191,10762.868653380407,172068.8589903314,12.755325129614592,10.932062744258259,6.254977638914415
cafd9c21-Audio_SP27,H1,e,o,84379.41443289272,79609.38694449444,0.0,163988.80137738716,0.0,0.0,0.0
cafd9c21-Audio_SP27,H1,e,u,84379.41443289272,73943.33219308214,0.0,158322.74662597486,0.0,0.0,0.0
cafd9c21-Audio_SP27,H1,a,o,98452.3132108191,79609.38694449444,5739.84523189582,172321.85492341773,5.830076556560845,7.210010593220339,3.330886401174528
cafd9c21-Audio_SP27,H1,a,u,98452.3132108191,73943.33219308214,0.0,172395.64540390126,0.0,0.0,0.0
cafd9c21-Audio_SP27,H1,o,u,79609.38694449444,73943.33219308214,20229.13314969344,133323.58598788315,25.4104872881356,27.357616366098796,15.172959082822693
cafd9c21-Audio_SP27,H2,i,e,143441.0130820406,74070.64078639187,34309.889379565684,183201.7644888668,23.919162757127392,46.320497588930046,18.727925178717754
cafd9c21-Audio_SP27,H2,i,a,143441.0130820406,121539.21133717903,0.0,264980.22441921965,0.0,0.0,0.0
cafd9c21-Audio_SP27,H2,i,o,143441.0130820406,104379.0901402478,0.0,247820.1032222884,0.0,0.0,0.0
cafd9c21-Audio_SP27,H2,i,u,143441.0130820406,108126.88131568617,0.0,251567.89439772678,0.0,0.0,0.0
cafd9c21-Audio_SP27,H2,e,a,74070.64078639187,121539.21133717903,9762.892481874002,185846.9596416969,13.180515759312323,8.032710081349293,5.253189237368392
cafd9c21-Audio_SP27,H2,e,o,74070.64078639187,104379.0901402478,0.0,178449.73092663966,0.0,0.0,0.0
cafd9c21-Audio_SP27,H2,e,u,74070.64078639187,108126.88131568617,0.0,182197.52210207804,0.0,0.0,0.0
cafd9c21-Audio_SP27,H2,a,o,121539.21133717903,104379.0901402478,9395.360474337916,216522.94100308893,7.7303121938753785,9.00119024003174,4.339198622932007
cafd9c21-Audio_SP27,H2,a,u,121539.21133717903,108126.88131568617,0.0,229666.09265286522,0.0,0.0,0.0
cafd9c21-Audio_SP27,H2,o,u,104379.0901402478,108126.88131568617,39532.98509229679,172972.98636363717,37.87442967665145,36.56166219839142,22.85500523716894
