vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,335.5817387525126,2113.795618680633,336.6445000480895,2120.726672841349,1.0627612955769337,6.931054160715576,7.0120591376676975
e,406.97784450885297,1976.4989960102293,422.25473930295874,1978.1647427338737,15.276894794105772,1.6657467236443608,15.367440473205288
a,677.0295486579109,1487.660769857532,677.6240074047793,1470.8179850465642,0.5944587468683267,-16.842784810967714,16.85327212710615
o,441.85839939033167,970.0326087414267,461.6672748505009,975.7123270977328,19.808875460169247,5.679718356306125,20.607055772318766
u,364.42686472114457,1049.0710714623806,364.6355043360408,938.7600998556092,0.20863961489624216,-110.31097160677143,110.31116891466084
