half,vowel_1,vowel_2,pair,centroid_distance,pooled_within_dispersion,pairwise_separation_score,is_consecutive
H1,i,e,i-e,154.75065917103484,174.0265270098842,0.8892360367695291,True
H1,i,a,i-a,713.1840266017748,182.32671846458388,3.9115716698444696,False
H1,i,o,i-o,1148.6899283538269,193.60287850606466,5.933227528524809,False
H1,i,u,i-u,1065.1152063233626,238.63490673793447,4.463367161506918,True
H1,e,a,e-a,558.4717846605378,157.40978841034493,3.5478847300441143,True
H1,e,o,e-o,1007.0706240431975,170.34342895210244,5.912001597234302,False
H1,e,u,e-u,928.4035443232776,220.18498571689355,4.216470715750745,False
H1,a,o,a-o,568.5458491874466,178.8146636886965,3.1795258703013536,True
H1,a,u,a-u,538.5920177117553,226.8021783362988,2.3747215377849646,False
H1,o,u,o-u,110.646830729656,235.9624342938102,0.46891714378519833,True
H2,i,e,i-e,166.29196306870801,174.59960493207228,0.9524188965570893,True
H2,i,a,i-a,733.9266495422752,171.95099731125,4.268231420686605,False
H2,i,o,i-o,1151.8196673863386,184.34563496221872,6.248152648813202,False
H2,i,u,i-u,1182.297964126092,230.45876031018787,5.130193196104884,True
H2,e,a,e-a,567.9913693241166,164.08897905190798,3.4614839619694258,True
H2,e,o,e-o,1003.2268903757616,177.0349137870482,5.666830733640052,False
H2,e,u,e-u,1041.0004744835928,224.65370634305728,4.633800578806983,False
H2,a,o,a-o,540.1545360991291,174.42329011197265,3.096802816598471,True
H2,a,u,a-u,617.290366235438,222.6014627255859,2.773074168862981,False
H2,o,u,o-u,103.82982031827076,232.30923111417783,0.4469465970865332,True
