half,vowel,nearest_vowel,nearest_centroid_distance,within_dispersion_mean,pooled_dispersion_with_nearest,differentiation_score,overlap_risk,silhouette_mean,silhouette_median,n_silhouette_tokens
H1,i,e,154.75065917103484,196.85127096820082,174.0265270098842,0.8892360367695291,1.1245608124844568,0.015807180067708048,0.12043446286032605,692
H1,e,i,154.75065917103484,147.7160834995563,174.0265270098842,0.8892360367695291,1.1245608124844568,0.17401283403956233,0.26838853075268476,752
H1,a,u,538.5920177117553,166.54021031069712,226.8021783362988,2.3747215377849646,0.4211020046303011,0.4134286151456997,0.5659579631688492,893
H1,o,u,110.646830729656,190.29904426946564,235.9624342938102,0.46891714378519833,2.132572914540485,0.18953903479310202,0.26372144429093636,722
H1,u,o,110.646830729656,274.1218972388914,235.9624342938102,0.46891714378519833,2.132572914540485,-0.2151767195558736,-0.1821493391358073,105
H2,i,e,166.29196306870801,182.00817144422865,174.59960493207228,0.9524188965570893,1.0499581682124455,0.024237749012601742,0.12655515839024384,580
H2,e,i,166.29196306870801,166.86242720396856,174.59960493207228,0.9524188965570893,1.0499581682124455,0.14969791215880568,0.22418598953716207,629
H2,a,o,540.1545360991291,161.26784081209522,174.42329011197265,3.096802816598471,0.32291368202073656,0.43342502976921937,0.5627974054033301,766
H2,o,u,103.82982031827076,186.65382874930657,232.30923111417783,0.4469465970865332,2.2374037670688214,0.20769764110551625,0.2887217244190455,729
H2,u,o,103.82982031827076,270.36180561415387,232.30923111417783,0.4469465970865332,2.2374037670688214,-0.21204784194437,-0.18124320259656068,112
