center_f1,center_f2,cov_00_f2,cov_01,cov_11_f1,det_cov,region_level,chi2_q,width_f2_axis,height_f1_axis,angle_degrees,ellipse_area_analytic,raw_n_tokens,filtered_n_tokens,removed_outliers,removed_outliers_percent,audio,half,vowel
320.12565632402584,1936.0386646927857,320958.67650414386,-8418.474372700362,5275.384043202626,1622309569.79358,0.8,3.218875824868201,2033.5665684772086,255.01908663784474,178.4735129104327,407306.1436512196,144,136,8,5.555555555555555,34ad326e-Audio_SP7,H1,i
447.9092978873475,1686.7198369751245,106093.54951193127,8062.699729601053,12035.358570985964,1211866783.5150352,0.8,3.218875824868201,1172.536627857072,382.265617232686,-175.13587396657334,352031.50862624723,202,198,4,1.9801980198019802,34ad326e-Audio_SP7,H1,e
699.3599283072389,1361.0303879936907,12108.115087714552,-1672.7608920802675,6636.7454410393675,77560348.6058964,0.8,3.218875824868201,402.4437576345036,281.75971239187044,164.27794835548872,89058.21208104819,244,231,13,5.327868852459016,34ad326e-Audio_SP7,H1,a
511.0059932341992,1130.6899393914805,44563.48636017654,9081.026132582065,12246.938178847027,463301226.86633646,0.8,3.218875824868201,777.4199998430698,356.4841545435786,-165.33190412334136,217663.60659727323,168,166,2,1.1904761904761905,34ad326e-Audio_SP7,H1,o
349.3823473200773,868.0431577246238,48877.75133624901,-508.6668494421827,4280.011491119787,208938595.41551942,0.8,3.218875824868201,793.3475521348983,234.59030712700948,179.3466168878128,146171.74488756433,31,28,3,9.67741935483871,34ad326e-Audio_SP7,H1,u
313.4402112346209,2088.4991378353434,241539.66540513537,-13299.023709637075,4865.679066144941,998390461.975932,0.8,3.218875824868201,1766.220909149357,230.34002220916918,176.79392677271193,319524.6056580689,123,107,16,13.008130081300814,34ad326e-Audio_SP7,H2,i
439.0807846785848,1673.0007417008444,113462.04169649167,7321.029870572318,15098.137560235155,1659468035.0329554,0.8,3.218875824868201,1211.5519725729653,432.9189646519983,-175.76667388563942,411944.3413120447,183,180,3,1.639344262295082,34ad326e-Audio_SP7,H2,e
690.6878866133717,1345.6095550596365,9730.54352116957,-744.4911738111967,5504.523865815462,53007741.93175132,0.8,3.218875824868201,356.2652860071112,263.1239373281868,170.29538110885366,73624.73556147864,231,210,21,9.090909090909092,34ad326e-Audio_SP7,H2,a
534.677687199179,1078.9462674353395,39476.33714340981,9310.268247631293,12768.151926666493,417358775.3125126,0.8,3.218875824868201,738.8776280531133,355.99710976866555,-162.55819181033368,206589.7977700246,154,154,0,0.0,34ad326e-Audio_SP7,H2,o
357.0016975366337,969.716028743785,67961.85597519412,3313.953158651124,8260.2667752438,550400775.3580668,0.8,3.218875824868201,936.6986361360059,322.48078706650256,-176.83256025523167,237243.1131865996,28,25,3,10.714285714285714,34ad326e-Audio_SP7,H2,u
