source_file,audio_id,audio_path,audio_duration,split_time,time_basis,split_basis,total_rows,H1_rows,H2_rows,min_token_time,max_token_time
713a2f9b-Audio_SP16.csv,713a2f9b-Audio_SP16,data/raw/sound/713a2f9b-Audio_SP16.v0.wav,3195.528,1597.764,time column: time,audio_duration,3358,1768,1590,18.19875,3184.9037500000004
