half,vowel,n_tokens,f1_centroid,f2_centroid,f1_mean,f2_mean,f1_sd,f2_sd,f1_iqr,f2_iqr,within_dispersion_mean,within_dispersion_median
H1,i,410,369.70374289240556,2144.4434320784253,384.9061556152634,2138.0097946250607,104.87859061290773,265.578506251421,79.93301513843903,257.1739092715193,211.4229956395164,147.5291608920339
H1,e,531,459.9498334676702,1878.9847733330453,467.12523510520685,1873.023640041336,61.35643171940025,187.50338777735956,67.41326819061663,250.6538881146298,162.73651322620216,140.40754365291417
H1,a,415,629.8799433149526,1517.123754484976,637.4110464252957,1521.3805633551294,92.76270011373578,165.55664510434772,84.9681987706673,170.66075767665052,152.81016034666476,125.8173229373003
H1,o,524,479.94906846335005,1103.618367016602,481.1363639418109,1103.6464883869487,66.34975073801048,232.4499360201166,70.38932684598888,290.9517000169101,193.08511158440703,156.51983631001696
H1,u,74,411.29424952609133,985.8918470757226,419.63156527374196,1008.8044507919036,64.8134998446298,292.7766260155605,42.47294446298679,408.15380196159776,236.74557176754502,221.82327672565452
H2,i,323,375.6401747092253,2099.173247343983,381.0445729813518,2120.348345346339,85.05491699092019,265.0840839095787,90.17170491019499,258.422584919098,212.78525715556728,154.17373987583954
H2,e,392,457.05162928908925,1855.2498637186632,460.8800158199127,1857.2395044465172,61.543099058664225,183.18699033275732,70.18926443630909,237.72086149809957,160.2901886439739,134.0658254597583
H2,a,338,618.3968502982203,1503.5332282595027,625.918073076932,1509.0174094031836,110.49282695139252,150.23201571582348,119.70948290272077,150.9334891343417,151.34972698433268,118.83523003180768
H2,o,412,476.56770048394776,1102.9921773275485,479.1934756279656,1090.0465381803735,70.62512838642142,204.0730535898114,80.59039461043301,234.8350787964422,176.01003171467968,136.74286145845184
H2,u,58,406.64448756601615,918.7552966654837,407.66718230999106,922.659419024455,67.72749787320397,257.30556175303497,59.83851961615267,368.3093848421105,213.95974297001231,208.73656877021185
