half,n_tokens,n_vowels_present,min_tokens_per_vowel,vowel_space_area,mean_pairwise_centroid_distance,min_pairwise_centroid_distance,mean_pairwise_separation_score,min_pairwise_separation_score,mean_within_vowel_dispersion,silhouette_by_vowel
H1,1954,5,74,143037.65177269117,638.5849395659191,136.28285901278284,3.2822324984220392,0.6308772143801437,191.36007051286705,0.16565389550199588
H2,1523,5,58,134981.94252425988,640.3690552871651,197.0595947952149,3.437496833981599,1.0058886349701348,182.8789894937132,0.1743641466142608
