audio,mean_centroid_shift,median_centroid_shift,max_centroid_shift,distance_matrix_correlation,vowel_space_area_H1,vowel_space_area_H2,vowel_space_area_abs_diff,mean_pairwise_distance_H1,mean_pairwise_distance_H2,mean_pairwise_distance_abs_diff,silhouette_H1,silhouette_H2,silhouette_abs_diff,classification_accuracy_H1_centroids_to_H2_tokens,classification_accuracy_H2_centroids_to_H1_tokens,classification_accuracy_mean
1c403477-Audio_SP13,31.619486999300296,23.911200761643737,67.29737503998139,0.9934961637210233,143037.65177269117,134981.94252425988,8055.709248431289,638.5849395659191,640.3690552871651,1.784115721246053,0.16565389550199588,0.1743641466142608,0.008710251112264922,0.6861457649376231,0.6693961105424769,0.67777093774005
