,061ea7d0-Audio_SP16,0af9ac47-Audio_SP14,0e6115f2-Audio_SP19,0f786745-Audio_SP20,12c532f8-Audio_SP15,181d5ce9-Audio_SP21,1c403477-Audio_SP13,1d46eb6e-Audio_SP18,2988c6fc-Audio_SP13,2e25304d-Audio_SP12,30a90cb2-Audio_SP21,3361ee02-Audio_SP10,34ad326e-Audio_SP7,375a28cd-Audio_SP16,42d56bbf-Audio_SP23,49ae7020-Audio_SP17,501e6487-Audio_SP19,514fc6b6-Audio_SP19,51a17262-Audio_SP18,5278b5b9-Audio_SP15,5586979c-Audio_SP18,5819ce7a-Audio_SP11,5a932187-audio_SP16,63239054-Audio_SP15,713a2f9b-Audio_SP16,7a414497-Audio_SP15,7aee4437-Audio_SP12,7c3c98d2-Audio_SP13,7dec1dd7-Audio_SP13,7e277fda-Audio_SP28,85c7895f-Audio_SP16,919b9bc1-Audio_SP14,9a0c18cb-Audio_SP14,a1a056ce-Audio_SP11,a452055c-Audio_SP11,adad0062-Audio_SP17,c3533b36-Audio_SP16,cafd9c21-Audio_SP27,d4c363bf-Audio_SP13,dbeec025-Audio_SP13,e90f8e4d-Audio_SP22,f061152e-Audio_SP12,fcd45f4d-Audio_SP21
30a90cb2-Audio_SP21,0.32693955302238464,0.30062341690063477,0.6131784915924072,0.4691173732280731,0.28562161326408386,0.5835551023483276,0.4845258593559265,0.4717361330986023,0.5038260221481323,0.26871511340141296,1.0,0.3999289274215698,0.2768372893333435,0.23695988953113556,0.25808197259902954,0.31069430708885193,0.14514128863811493,0.1973704993724823,0.3583443760871887,0.35175567865371704,0.38544967770576477,0.27474623918533325,0.38225027918815613,0.5731857419013977,0.4859280288219452,0.4545610547065735,0.40512508153915405,0.36080819368362427,0.6027159690856934,0.2898658812046051,0.5286086797714233,0.4996543228626251,0.4150761663913727,0.31186339259147644,0.4981405735015869,0.42347460985183716,0.27321693301200867,0.2798174023628235,0.4989796578884125,0.29839959740638733,0.5591732859611511,0.31041908264160156,0.33237144351005554
3361ee02-Audio_SP10,0.26198822259902954,0.19597913324832916,0.3497332036495209,0.3310730755329132,0.3316708207130432,0.48235440254211426,0.4351392686367035,0.22702793776988983,0.20761536061763763,0.10734070092439651,0.3999289274215698,1.0,0.3985178470611572,0.18196779489517212,0.23443561792373657,0.1674203723669052,0.4293469488620758,0.06137881055474281,0.1059798151254654,0.31520095467567444,0.36925244331359863,0.11832405626773834,0.30215317010879517,0.4985544681549072,0.5821842551231384,0.3224920928478241,0.20256441831588745,0.165951207280159,0.43593576550483704,0.17761684954166412,0.3222949802875519,0.3615020513534546,0.40465351939201355,0.08469703793525696,0.6203102469444275,0.3916882872581482,0.38705363869667053,0.4172828495502472,0.2549815773963928,0.26137325167655945,0.32848790287971497,0.1603642702102661,0.46431830525398254
34ad326e-Audio_SP7,0.2034660279750824,0.18171757459640503,0.18727704882621765,0.31879284977912903,0.26044055819511414,0.2815883159637451,0.29284822940826416,0.17989203333854675,0.14799176156520844,0.1018027812242508,0.2768372893333435,0.3985178470611572,1.0,0.3462226390838623,0.38526222109794617,0.17870260775089264,0.2828989326953888,0.11005634069442749,0.11208254843950272,0.23901137709617615,0.24114280939102173,0.12533950805664062,0.2473161518573761,0.3513774275779724,0.3279763162136078,0.24718093872070312,0.1691884547472,0.1459760069847107,0.21813252568244934,0.1708674281835556,0.20982468128204346,0.22120094299316406,0.43899306654930115,0.1397068351507187,0.34265318512916565,0.25503796339035034,0.2616291344165802,0.2801671028137207,0.19742141664028168,0.2561931014060974,0.2657589316368103,0.17881321907043457,0.38260704278945923
375a28cd-Audio_SP16,0.11172279715538025,0.0870346650481224,0.13778164982795715,0.2638113796710968,0.19805578887462616,0.19163408875465393,0.19923566281795502,0.133671835064888,0.10184267908334732,0.061863675713539124,0.23695988953113556,0.18196779489517212,0.3462226390838623,1.0,0.457646906375885,0.09240669757127762,0.17694377899169922,0.10254155099391937,0.1081305742263794,0.19914010167121887,0.16126775741577148,0.08315107971429825,0.12542761862277985,0.2418101578950882,0.22582092881202698,0.12182717025279999,0.10897732526063919,0.1229531317949295,0.146205872297287,0.1028691828250885,0.16124026477336884,0.15541347861289978,0.40644121170043945,0.1732717901468277,0.22320842742919922,0.16099946200847626,0.17234934866428375,0.1488611102104187,0.1607552319765091,0.11627226322889328,0.21934334933757782,0.11142916232347488,0.28511375188827515
42d56bbf-Audio_SP23,0.14411936700344086,0.1131606474518776,0.21268998086452484,0.22522465884685516,0.36222484707832336,0.27435076236724854,0.30450117588043213,0.15541307628154755,0.14260852336883545,0.06452582776546478,0.25808197259902954,0.23443561792373657,0.38526222109794617,0.457646906375885,1.0,0.08203507214784622,0.3579355776309967,0.07050707936286926,0.0912899449467659,0.37454795837402344,0.2409103512763977,0.10363426804542542,0.18171195685863495,0.29526546597480774,0.39725375175476074,0.13723447918891907,0.11183949559926987,0.15994125604629517,0.24053891003131866,0.13065773248672485,0.24833770096302032,0.2680789828300476,0.5419350266456604,0.14522817730903625,0.3249572813510895,0.2042679637670517,0.24277779459953308,0.1852622777223587,0.174024298787117,0.10406862199306488,0.2563251256942749,0.09886936843395233,0.366722971200943
49ae7020-Audio_SP17,0.48376426100730896,0.6682519316673279,0.2846889793872833,0.4872439205646515,0.19780509173870087,0.34510549902915955,0.3012699484825134,0.5372375249862671,0.45569801330566406,0.5346012115478516,0.31069430708885193,0.1674203723669052,0.17870260775089264,0.09240669757127762,0.08203507214784622,1.0,0.06842140108346939,0.2671511769294739,0.33358171582221985,0.08704162389039993,0.37192216515541077,0.597245991230011,0.5676053166389465,0.3638671934604645,0.18525680899620056,0.6620272994041443,0.7045198678970337,0.3059900104999542,0.31811872124671936,0.5935278534889221,0.20651477575302124,0.3145725429058075,0.20328527688980103,0.26920637488365173,0.24817970395088196,0.426520437002182,0.2629551291465759,0.2990601062774658,0.41876810789108276,0.4260861575603485,0.43847304582595825,0.49377232789993286,0.19570060074329376
501e6487-Audio_SP19,0.18288584053516388,0.11446765065193176,0.18560846149921417,0.194630965590477,0.4620147943496704,0.27003660798072815,0.4053792953491211,0.1185990646481514,0.08160341531038284,0.0328872948884964,0.14514128863811493,0.4293469488620758,0.2828989326953888,0.17694377899169922,0.3579355776309967,0.06842140108346939,1.0,0.013812082819640636,0.024243758991360664,0.29791900515556335,0.312190979719162,0.08055468648672104,0.1799592226743698,0.31081622838974,0.42534148693084717,0.13763527572155,0.09645809233188629,0.050598762929439545,0.24217401444911957,0.12411735206842422,0.1799595057964325,0.29290294647216797,0.40059348940849304,0.04101996123790741,0.3723379075527191,0.28770554065704346,0.4246904253959656,0.31865739822387695,0.14340415596961975,0.11976270377635956,0.23139235377311707,0.06279276311397552,0.4848591387271881
514fc6b6-Audio_SP19,0.10183702409267426,0.15426243841648102,0.10926162451505661,0.17888714373111725,0.056540992110967636,0.12545736134052277,0.1219622939825058,0.30063241720199585,0.29013562202453613,0.4053422808647156,0.1973704993724823,0.06137881055474281,0.11005634069442749,0.10254155099391937,0.07050707936286926,0.2671511769294739,0.013812082819640636,1.0,0.513325035572052,0.05200650915503502,0.08540058881044388,0.2698947489261627,0.13508240878582,0.1383419930934906,0.07932063192129135,0.17948579788208008,0.2952488958835602,0.4987694323062897,0.10369972139596939,0.17015983164310455,0.1134054958820343,0.10281412303447723,0.15151043236255646,0.589647114276886,0.09651537984609604,0.12697945535182953,0.08320173621177673,0.05633024871349335,0.21440701186656952,0.21279510855674744,0.26970067620277405,0.5397279262542725,0.07290229946374893
51a17262-Audio_SP18,0.12630754709243774,0.19100309908390045,0.24185559153556824,0.2123565524816513,0.07691676914691925,0.19150078296661377,0.21877393126487732,0.45939895510673523,0.562518835067749,0.5449938178062439,0.3583443760871887,0.1059798151254654,0.11208254843950272,0.1081305742263794,0.0912899449467659,0.33358171582221985,0.024243758991360664,0.513325035572052,1.0,0.13055242598056793,0.11443652212619781,0.3626179099082947,0.15826921164989471,0.19323872029781342,0.144614577293396,0.24313165247440338,0.4359339773654938,0.6027506589889526,0.18312320113182068,0.22325095534324646,0.24952945113182068,0.18015064299106598,0.14442823827266693,0.5318544507026672,0.14017657935619354,0.17336581647396088,0.09732609242200851,0.06325369328260422,0.33873146772384644,0.23561722040176392,0.33976924419403076,0.5245001316070557,0.09008079767227173
5278b5b9-Audio_SP15,0.18394775688648224,0.1404375433921814,0.482348769903183,0.23087434470653534,0.4345096945762634,0.43546348810195923,0.3950600326061249,0.24531178176403046,0.2531110644340515,0.08743037283420563,0.35175567865371704,0.31520095467567444,0.23901137709617615,0.19914010167121887,0.37454795837402344,0.08704162389039993,0.29791900515556335,0.05200650915503502,0.13055242598056793,1.0,0.3132079541683197,0.13778792321681976,0.2284495234489441,0.34427574276924133,0.5563027262687683,0.17709723114967346,0.13904355466365814,0.21848775446414948,0.4710807800292969,0.15796615183353424,0.6143187284469604,0.4725286364555359,0.37778255343437195,0.12842905521392822,0.41067299246788025,0.2515634000301361,0.23650699853897095,0.17283613979816437,0.28294914960861206,0.07699748873710632,0.33268651366233826,0.10401507467031479,0.3062152862548828
5586979c-Audio_SP18,0.6987492442131042,0.4728240668773651,0.4939064383506775,0.6324223279953003,0.5786908864974976,0.612474799156189,0.620713472366333,0.4699895977973938,0.28780800104141235,0.17010512948036194,0.38544967770576477,0.36925244331359863,0.24114280939102173,0.16126775741577148,0.2409103512763977,0.37192216515541077,0.312190979719162,0.08540058881044388,0.11443652212619781,0.3132079541683197,1.0,0.38623735308647156,0.5528998374938965,0.7204015254974365,0.48983871936798096,0.5412943959236145,0.43076610565185547,0.1464664191007614,0.5589793920516968,0.466210275888443,0.3628200590610504,0.6381967663764954,0.43144023418426514,0.14965204894542694,0.6060891151428223,0.8122732639312744,0.6055830717086792,0.6395843029022217,0.4509213864803314,0.3089819550514221,0.6385987401008606,0.2261236011981964,0.5841116309165955
5819ce7a-Audio_SP11,0.47116124629974365,0.5318034291267395,0.3481055498123169,0.45602989196777344,0.23336969316005707,0.3080998957157135,0.34231653809547424,0.6667162179946899,0.5076419711112976,0.45526620745658875,0.27474623918533325,0.11832405626773834,0.12533950805664062,0.08315107971429825,0.10363426804542542,0.597245991230011,0.08055468648672104,0.2698947489261627,0.3626179099082947,0.13778792321681976,0.38623735308647156,1.0,0.45455166697502136,0.3245648145675659,0.19084811210632324,0.5012227296829224,0.6375366449356079,0.3406442701816559,0.28642794489860535,0.6562849283218384,0.24873556196689606,0.3443012833595276,0.1955605447292328,0.3493569791316986,0.21798303723335266,0.45003601908683777,0.2907859981060028,0.2454601377248764,0.6201111078262329,0.26193171739578247,0.5043112635612488,0.4247645437717438,0.19740740954875946
5a932187-audio_SP16,0.612932026386261,0.7188817858695984,0.4051249921321869,0.6269255876541138,0.36902499198913574,0.51064133644104,0.45925843715667725,0.48291343450546265,0.33771371841430664,0.2851494252681732,0.38225027918815613,0.30215317010879517,0.2473161518573761,0.12542761862277985,0.18171195685863495,0.5676053166389465,0.1799592226743698,0.13508240878582,0.15826921164989471,0.2284495234489441,0.5528998374938965,0.45455166697502136,1.0,0.518135666847229,0.37090790271759033,0.6996567249298096,0.5422208309173584,0.20782321691513062,0.4763270914554596,0.5750499367713928,0.32192227244377136,0.47911641001701355,0.3360216021537781,0.16626521944999695,0.4328298568725586,0.5461386442184448,0.4111059308052063,0.46637263894081116,0.4167401194572449,0.4533291161060333,0.5282016396522522,0.38136759400367737,0.3378513753414154
63239054-Audio_SP15,0.5452503561973572,0.4164521098136902,0.5453182458877563,0.6430574059486389,0.5272346138954163,0.7233093976974487,0.637262761592865,0.48107340931892395,0.34019920229911804,0.20553766191005707,0.5731857419013977,0.4985544681549072,0.3513774275779724,0.2418101578950882,0.29526546597480774,0.3638671934604645,0.31081622838974,0.1383419930934906,0.19323872029781342,0.34427574276924133,0.7204015254974365,0.3245648145675659,0.518135666847229,1.0,0.5981717705726624,0.5479883551597595,0.4270075261592865,0.21503444015979767,0.6387128829956055,0.3915894329547882,0.4284018576145172,0.6402491331100464,0.5321158170700073,0.21813252568244934,0.731843113899231,0.7195109724998474,0.5391789078712463,0.5751699805259705,0.4930647611618042,0.35249045491218567,0.6670209765434265,0.2713070213794708,0.6059183478355408
713a2f9b-Audio_SP16,0.32852277159690857,0.24842579662799835,0.5328857898712158,0.3947683572769165,0.5245094299316406,0.6738219261169434,0.5513405203819275,0.32197538018226624,0.28480514883995056,0.13647501170635223,0.4859280288219452,0.5821842551231384,0.3279763162136078,0.22582092881202698,0.39725375175476074,0.18525680899620056,0.42534148693084717,0.07932063192129135,0.144614577293396,0.5563027262687683,0.48983871936798096,0.19084811210632324,0.37090790271759033,0.5981717705726624,1.0,0.34063926339149475,0.2433837205171585,0.2202945500612259,0.6227385401725769,0.2382277548313141,0.487785667181015,0.5975160002708435,0.5539352893829346,0.13523507118225098,0.7201849818229675,0.4434782564640045,0.41691678762435913,0.38138866424560547,0.3704756796360016,0.20509907603263855,0.47619467973709106,0.18104232847690582,0.49872341752052307
7a414497-Audio_SP15,0.6414389610290527,0.6776683926582336,0.4240638315677643,0.6511348485946655,0.3150416612625122,0.5179550051689148,0.4569620192050934,0.5644642114639282,0.4431087076663971,0.3599429428577423,0.4545610547065735,0.3224920928478241,0.24718093872070312,0.12182717025279999,0.13723447918891907,0.6620272994041443,0.13763527572155,0.17948579788208008,0.24313165247440338,0.17709723114967346,0.5412943959236145,0.5012227296829224,0.6996567249298096,0.5479883551597595,0.34063926339149475,1.0,0.6652126312255859,0.26580050587654114,0.48088380694389343,0.5842888951301575,0.32165905833244324,0.46006157994270325,0.29231446981430054,0.22645865380764008,0.4298897087574005,0.591009259223938,0.39577147364616394,0.4655790627002716,0.4784059226512909,0.5081998705863953,0.5676851868629456,0.39603060483932495,0.3118504583835602
7aee4437-Audio_SP12,0.5214707255363464,0.6151355504989624,0.39019185304641724,0.5165718793869019,0.25366753339767456,0.4060622453689575,0.39052823185920715,0.686183512210846,0.6024717688560486,0.5215561985969543,0.40512508153915405,0.20256441831588745,0.1691884547472,0.10897732526063919,0.11183949559926987,0.7045198678970337,0.09645809233188629,0.2952488958835602,0.4359339773654938,0.13904355466365814,0.43076610565185547,0.6375366449356079,0.5422208309173584,0.4270075261592865,0.2433837205171585,0.6652126312255859,1.0,0.40361154079437256,0.3827386796474457,0.598824679851532,0.2792145609855652,0.40355122089385986,0.23709645867347717,0.3844004273414612,0.2927182614803314,0.505649209022522,0.31616806983947754,0.31735435128211975,0.5378810167312622,0.41656816005706787,0.5503702163696289,0.521167516708374,0.23919089138507843
7c3c98d2-Audio_SP13,0.14585430920124054,0.20395657420158386,0.2819923162460327,0.22553324699401855,0.11138109117746353,0.24343273043632507,0.2561838626861572,0.4365745484828949,0.512749195098877,0.4948863387107849,0.36080819368362427,0.165951207280159,0.1459760069847107,0.1229531317949295,0.15994125604629517,0.3059900104999542,0.050598762929439545,0.4987694323062897,0.6027506589889526,0.21848775446414948,0.1464664191007614,0.3406442701816559,0.20782321691513062,0.21503444015979767,0.2202945500612259,0.26580050587654114,0.40361154079437256,1.0,0.22739778459072113,0.23451168835163116,0.31087803840637207,0.22501295804977417,0.19724343717098236,0.4867726266384125,0.18627920746803284,0.1934988647699356,0.12288252264261246,0.08116032928228378,0.3446284234523773,0.21887639164924622,0.36727070808410645,0.5674045085906982,0.10709598660469055
7dec1dd7-Audio_SP13,0.43487071990966797,0.37025186419487,0.7363063097000122,0.4865303337574005,0.4517901837825775,0.7613429427146912,0.5511554479598999,0.4567188024520874,0.4052647352218628,0.20982618629932404,0.6027159690856934,0.43593576550483704,0.21813252568244934,0.146205872297287,0.24053891003131866,0.31811872124671936,0.24217401444911957,0.10369972139596939,0.18312320113182068,0.4710807800292969,0.5589793920516968,0.28642794489860535,0.4763270914554596,0.6387128829956055,0.6227385401725769,0.48088380694389343,0.3827386796474457,0.22739778459072113,1.0,0.3370727002620697,0.5736227631568909,0.766139805316925,0.405257910490036,0.15951593220233917,0.6170681715011597,0.5258671641349792,0.3780113458633423,0.37762022018432617,0.4587218761444092,0.2863156795501709,0.5710873007774353,0.25259315967559814,0.405762255191803
7e277fda-Audio_SP28,0.603487491607666,0.6898491382598877,0.3527783155441284,0.5301594138145447,0.31867483258247375,0.353736013174057,0.42032963037490845,0.5371591448783875,0.3907443583011627,0.33352532982826233,0.2898658812046051,0.17761684954166412,0.1708674281835556,0.1028691828250885,0.13065773248672485,0.5935278534889221,0.12411735206842422,0.17015983164310455,0.22325095534324646,0.15796615183353424,0.466210275888443,0.6562849283218384,0.5750499367713928,0.3915894329547882,0.2382277548313141,0.5842888951301575,0.598824679851532,0.23451168835163116,0.3370727002620697,1.0,0.2622094750404358,0.4108937084674835,0.25123605132102966,0.23431476950645447,0.2733716666698456,0.5439526438713074,0.39557376503944397,0.3617589771747589,0.45526939630508423,0.347928911447525,0.49887651205062866,0.35533607006073,0.26324597001075745
85c7895f-Audio_SP16,0.27698206901550293,0.23925013840198517,0.6743642091751099,0.34065476059913635,0.32853618264198303,0.508073627948761,0.47512558102607727,0.41556212306022644,0.4503604769706726,0.1915830671787262,0.5286086797714233,0.3222949802875519,0.20982468128204346,0.16124026477336884,0.24833770096302032,0.20651477575302124,0.1799595057964325,0.1134054958820343,0.24952945113182068,0.6143187284469604,0.3628200590610504,0.24873556196689606,0.32192227244377136,0.4284018576145172,0.487785667181015,0.32165905833244324,0.2792145609855652,0.31087803840637207,0.5736227631568909,0.2622094750404358,1.0,0.5607006549835205,0.3225983679294586,0.20849749445915222,0.40951645374298096,0.35322973132133484,0.25377997756004333,0.21414297819137573,0.44213443994522095,0.1749180257320404,0.4596877992153168,0.21022973954677582,0.267924427986145
919b9bc1-Audio_SP14,0.5100436210632324,0.3944057524204254,0.7186981439590454,0.5154779553413391,0.5451744794845581,0.7141161561012268,0.6294766664505005,0.4948109984397888,0.3952043354511261,0.1990603655576706,0.4996543228626251,0.3615020513534546,0.22120094299316406,0.15541347861289978,0.2680789828300476,0.3145725429058075,0.29290294647216797,0.10281412303447723,0.18015064299106598,0.4725286364555359,0.6381967663764954,0.3443012833595276,0.47911641001701355,0.6402491331100464,0.5975160002708435,0.46006157994270325,0.40355122089385986,0.22501295804977417,0.766139805316925,0.4108937084674835,0.5607006549835205,1.0,0.4450857937335968,0.1802041232585907,0.5827080011367798,0.6138032674789429,0.45585083961486816,0.41443222761154175,0.5005539059638977,0.25798019766807556,0.6231653094291687,0.23904404044151306,0.4715067744255066
