,061ea7d0-Audio_SP16,0af9ac47-Audio_SP14,0e6115f2-Audio_SP19,0f786745-Audio_SP20,12c532f8-Audio_SP15,181d5ce9-Audio_SP21,1c403477-Audio_SP13,1d46eb6e-Audio_SP18,2988c6fc-Audio_SP13,2e25304d-Audio_SP12,30a90cb2-Audio_SP21,3361ee02-Audio_SP10,34ad326e-Audio_SP7,375a28cd-Audio_SP16,42d56bbf-Audio_SP23,49ae7020-Audio_SP17,501e6487-Audio_SP19,514fc6b6-Audio_SP19,51a17262-Audio_SP18,5278b5b9-Audio_SP15,5586979c-Audio_SP18,5819ce7a-Audio_SP11,5a932187-audio_SP16,63239054-Audio_SP15,713a2f9b-Audio_SP16,7a414497-Audio_SP15,7aee4437-Audio_SP12,7c3c98d2-Audio_SP13,7dec1dd7-Audio_SP13,7e277fda-Audio_SP28,85c7895f-Audio_SP16,919b9bc1-Audio_SP14,9a0c18cb-Audio_SP14,a1a056ce-Audio_SP11,a452055c-Audio_SP11,adad0062-Audio_SP17,c3533b36-Audio_SP16,cafd9c21-Audio_SP27,d4c363bf-Audio_SP13,dbeec025-Audio_SP13,e90f8e4d-Audio_SP22,f061152e-Audio_SP12,fcd45f4d-Audio_SP21
5586979c-Audio_SP18,0.8098722100257874,0.6510928273200989,0.6602298617362976,0.7411066889762878,0.529065728187561,0.6545725464820862,0.64056795835495,0.4910886883735657,0.5028868317604065,0.43229973316192627,0.5180450677871704,0.30135977268218994,0.15745079517364502,0.3990325331687927,0.22469308972358704,0.41539186239242554,0.39804840087890625,0.14886264503002167,0.20736496150493622,0.5661547183990479,1.0,0.5139711499214172,0.7630202174186707,0.741628885269165,0.5921249389648438,0.7650906443595886,0.5369131565093994,0.29825490713119507,0.744970977306366,0.6594669222831726,0.589694082736969,0.5872216820716858,0.34248268604278564,0.27811485528945923,0.6628459095954895,0.8091170191764832,0.6842042207717896,0.661940336227417,0.328111469745636,0.5819772481918335,0.5713768601417542,0.33990684151649475,0.6276012063026428
5819ce7a-Audio_SP11,0.5695832371711731,0.5310760140419006,0.5742060542106628,0.4922162592411041,0.295711874961853,0.36567431688308716,0.498511403799057,0.7041497826576233,0.6095978021621704,0.8133785724639893,0.48516544699668884,0.14554953575134277,0.14660334587097168,0.21965739130973816,0.15365642309188843,0.6245895624160767,0.18801620602607727,0.33033403754234314,0.41356372833251953,0.38937273621559143,0.5139711499214172,1.0,0.6143577098846436,0.4431658685207367,0.39445725083351135,0.5699208974838257,0.6801092624664307,0.5104000568389893,0.4073455333709717,0.6948323249816895,0.4054759740829468,0.5115535855293274,0.22508807480335236,0.5115451216697693,0.3725340664386749,0.5017052292823792,0.4278221130371094,0.32466620206832886,0.6044515371322632,0.4033270478248596,0.6454409956932068,0.4786521792411804,0.35934460163116455
5a932187-audio_SP16,0.7684153318405151,0.6289054751396179,0.7165642380714417,0.7215668559074402,0.47249627113342285,0.6045787930488586,0.6279595494270325,0.5799555778503418,0.615793764591217,0.525205135345459,0.5098875761032104,0.2872419059276581,0.20465286076068878,0.3711887001991272,0.23026205599308014,0.46429020166397095,0.3706681430339813,0.1857612580060959,0.2512984871864319,0.5721219182014465,0.7630202174186707,0.6143577098846436,1.0,0.6815311312675476,0.6248496174812317,0.7745775580406189,0.5947297215461731,0.4169844388961792,0.6652874946594238,0.7113409042358398,0.5924301743507385,0.685651957988739,0.3583160936832428,0.33875468373298645,0.6330637335777283,0.7049452662467957,0.6485459804534912,0.578465461730957,0.4225362539291382,0.5472891330718994,0.6923910975456238,0.36943313479423523,0.6004824638366699
63239054-Audio_SP15,0.6685096621513367,0.645152747631073,0.5407669544219971,0.6870370507240295,0.46299511194229126,0.7188138961791992,0.6807624697685242,0.49872034788131714,0.4669642448425293,0.38263723254203796,0.6181719899177551,0.37714090943336487,0.2467622309923172,0.46953344345092773,0.27556073665618896,0.42133021354675293,0.3502451181411743,0.20414839684963226,0.24179692566394806,0.5336944460868835,0.741628885269165,0.4431658685207367,0.6815311312675476,1.0,0.6096599102020264,0.6557447910308838,0.5402987003326416,0.3347795009613037,0.692227840423584,0.6184192895889282,0.6036813259124756,0.5581801533699036,0.4567253589630127,0.3071725368499756,0.6497180461883545,0.7946797013282776,0.6275283098220825,0.6183972358703613,0.33272120356559753,0.7103705406188965,0.5469303131103516,0.3838070034980774,0.6155878305435181
713a2f9b-Audio_SP16,0.5233416557312012,0.513941764831543,0.5757372975349426,0.6576648354530334,0.5525797009468079,0.7586389183998108,0.6408066153526306,0.4396706521511078,0.5174658894538879,0.3371647298336029,0.4643439054489136,0.4174462556838989,0.26988694071769714,0.5101133584976196,0.3523184061050415,0.2957499921321869,0.5281878709793091,0.13257485628128052,0.20858651399612427,0.6925095915794373,0.5921249389648438,0.39445725083351135,0.6248496174812317,0.6096599102020264,1.0,0.6297104358673096,0.4389457106590271,0.37661612033843994,0.7335954308509827,0.4861813485622406,0.7151814699172974,0.7291708588600159,0.5579600930213928,0.23409709334373474,0.7570225596427917,0.5692245960235596,0.7187646627426147,0.5321720838546753,0.27350252866744995,0.5653217434883118,0.584435760974884,0.2627115547657013,0.6556141972541809
7a414497-Audio_SP15,0.7613106966018677,0.6571752429008484,0.7542371153831482,0.7676944136619568,0.5209203958511353,0.6223381161689758,0.6730602383613586,0.5880469679832458,0.6268465518951416,0.49130892753601074,0.5537770390510559,0.28709644079208374,0.2009839117527008,0.3943052291870117,0.23355568945407867,0.4464723467826843,0.3806416392326355,0.1809602826833725,0.23985138535499573,0.6518252491950989,0.7650906443595886,0.5699208974838257,0.7745775580406189,0.6557447910308838,0.6297104358673096,1.0,0.5696504712104797,0.3923827111721039,0.7143574953079224,0.6695101857185364,0.6527100205421448,0.6644964814186096,0.36850500106811523,0.32036399841308594,0.671780526638031,0.7319074869155884,0.6756744980812073,0.5637491941452026,0.3756316900253296,0.5805404782295227,0.6864976286888123,0.3658503592014313,0.5936840176582336
7aee4437-Audio_SP12,0.5552363991737366,0.6342780590057373,0.5032395124435425,0.5171464681625366,0.32654744386672974,0.4525303542613983,0.5802508592605591,0.7110306620597839,0.5802590847015381,0.6768743395805359,0.5868013501167297,0.2277015894651413,0.21475118398666382,0.29798272252082825,0.21583619713783264,0.7228680849075317,0.21233630180358887,0.37435826659202576,0.3765829801559448,0.4075443744659424,0.5369131565093994,0.6801092624664307,0.5947297215461731,0.5402987003326416,0.4389457106590271,0.5696504712104797,1.0,0.5044789910316467,0.45287278294563293,0.6852942109107971,0.4457637369632721,0.5161454677581787,0.3196808695793152,0.5635795593261719,0.41410964727401733,0.5783103704452515,0.4583092927932739,0.36019089818000793,0.5228515863418579,0.533517599105835,0.6184998750686646,0.6123043298721313,0.42600077390670776
7c3c98d2-Audio_SP13,0.31918609142303467,0.3776491582393646,0.3691047430038452,0.37960922718048096,0.219077005982399,0.3044741451740265,0.43189767003059387,0.6132558584213257,0.5478327870368958,0.5130104422569275,0.4364186227321625,0.15332594513893127,0.2882210612297058,0.2286064773797989,0.24815376102924347,0.5083783268928528,0.14504759013652802,0.3711770474910736,0.434352308511734,0.3693719804286957,0.29825490713119507,0.5104000568389893,0.4169844388961792,0.3347795009613037,0.37661612033843994,0.3923827111721039,0.5044789910316467,1.0,0.30170243978500366,0.4547991156578064,0.36990639567375183,0.4787903130054474,0.34233036637306213,0.5024993419647217,0.305907279253006,0.3288634419441223,0.3402564525604248,0.1859349012374878,0.50147944688797,0.33789536356925964,0.5911005139350891,0.4374353587627411,0.2993384599685669
7dec1dd7-Audio_SP13,0.637624204158783,0.5805339217185974,0.6401119232177734,0.7125478982925415,0.583667516708374,0.7670915722846985,0.6473343968391418,0.4230060875415802,0.5003945827484131,0.33363616466522217,0.48204943537712097,0.3710263967514038,0.17694339156150818,0.4567652940750122,0.27056804299354553,0.3178674578666687,0.5071746706962585,0.11146131902933121,0.1666610836982727,0.6816846132278442,0.744970977306366,0.4073455333709717,0.6652874946594238,0.692227840423584,0.7335954308509827,0.7143574953079224,0.45287278294563293,0.30170243978500366,1.0,0.5294685959815979,0.6980677247047424,0.661514937877655,0.4320019483566284,0.20862071216106415,0.7614739537239075,0.7098071575164795,0.7557457089424133,0.6415836215019226,0.24561861157417297,0.5705903172492981,0.5433223247528076,0.26898354291915894,0.6655944585800171
7e277fda-Audio_SP28,0.7115660309791565,0.7019895315170288,0.6077333092689514,0.6680122017860413,0.3951568305492401,0.4980977475643158,0.6049304604530334,0.6922625303268433,0.5873861312866211,0.6163395643234253,0.6144792437553406,0.22825802862644196,0.2283046692609787,0.34370213747024536,0.22758923470973969,0.6286719441413879,0.2415608912706375,0.28862258791923523,0.3652512729167938,0.47137725353240967,0.6594669222831726,0.6948323249816895,0.7113409042358398,0.6184192895889282,0.4861813485622406,0.6695101857185364,0.6852942109107971,0.4547991156578064,0.5294685959815979,1.0,0.4917922914028168,0.5542701482772827,0.3347972631454468,0.46036648750305176,0.4964563250541687,0.6668938398361206,0.5245725512504578,0.4494762122631073,0.5368483066558838,0.5458936095237732,0.6622033715248108,0.4968407154083252,0.4943568706512451
