half,vowel_1,vowel_2,pair,centroid_distance,pooled_within_dispersion,pairwise_separation_score,is_consecutive
H1,i,e,i-e,347.4781233286729,220.43930973854168,1.576298364120307,True
H1,i,u,i-u,1212.3002397705718,219.8467694630217,5.514296356192221,True
H1,e,a,e-a,416.03803943700353,219.64739714653007,1.8941177762259496,True
H1,a,o,a-o,429.1813004015105,218.59252369675875,1.9633850835488311,True
H1,o,u,o-u,159.4163227519034,179.1436922109391,0.8898796311744709,True
H2,i,e,i-e,312.0846394369694,249.10691854284596,1.252814017621479,True
H2,i,u,i-u,1094.6026200069382,254.00101384531368,4.309441932674922,True
H2,e,a,e-a,488.06380653012,221.09571962874273,2.2074774100089414,True
H2,a,o,a-o,415.13789289287314,215.7238702897167,1.9243947938415151,True
H2,o,u,o-u,76.37333431150302,180.29531682017353,0.4236013206470457,True
