half,vowel,nearest_vowel,nearest_centroid_distance,within_dispersion_mean,pooled_dispersion_with_nearest,differentiation_score,overlap_risk,silhouette_mean,silhouette_median,n_silhouette_tokens
H1,i,e,347.4781233286729,253.7150787896466,220.43930973854168,1.576298364120307,0.6343976640222394,-0.003876243851954436,0.13559775277816383,146
H1,e,i,347.4781233286729,181.1508690312383,220.43930973854168,1.576298364120307,0.6343976640222394,0.27494885492459614,0.40038921694526913,198
H1,a,e,416.03803943700353,252.33771179853034,219.64739714653007,1.8941177762259496,0.5279502745560579,0.09291232579061946,0.17384418496796208,215
H1,o,u,159.4163227519034,178.58068774791388,179.1436922109391,0.8898796311744709,1.1237474878261808,0.08518703690649371,0.14781192260844997,121
H1,u,o,159.4163227519034,179.70493282438701,179.1436922109391,0.8898796311744709,1.1237474878261808,0.02492806569056631,0.07777261937373123,51
H2,i,e,312.0846394369694,302.8495362514123,249.10691854284596,1.252814017621479,0.7982030739874245,-0.022129219112592313,0.0977590651644042,214
H2,e,i,312.0846394369694,179.97408736851176,249.10691854284596,1.252814017621479,0.7982030739874245,0.29908000052958494,0.42307754505349005,230
H2,a,o,415.13789289287314,255.68723541110634,215.7238702897167,1.9243947938415151,0.5196438917836501,0.08782660333135328,0.1989658620842818,280
H2,o,u,76.37333431150302,166.4260017947151,180.29531682017353,0.4236013206470457,2.3607102982410737,0.08631431464123589,0.1358601319626255,181
H2,u,o,76.37333431150302,193.1713965917288,180.29531682017353,0.4236013206470457,2.3607102982410737,-0.014065131852481086,-0.0006055067855098096,62
