half,vowel_1,vowel_2,pair,centroid_distance,pooled_within_dispersion,pairwise_separation_score,is_consecutive
H1,i,e,i-e,347.4781233286729,220.43930973854168,1.576298364120307,True
H1,i,a,i-a,753.8215273906515,253.02733251662235,2.9792098738626587,False
H1,i,o,i-o,1065.4468234161582,219.38824403526561,4.856444464931734,False
H1,i,u,i-u,1212.3002397705718,219.8467694630217,5.514296356192221,True
H1,e,a,e-a,416.03803943700353,219.64739714653007,1.8941177762259496,True
H1,e,o,e-o,724.2118883253565,179.87036913745794,4.0262990052125245,False
H1,e,u,e-u,875.5273637753639,180.4293493755801,4.85246644631453,False
H1,a,o,a-o,429.1813004015105,218.59252369675875,1.9633850835488311,True
H1,a,u,a-u,586.7322335149612,219.0527147482263,2.6784978866358107,False
H1,o,u,o-u,159.4163227519034,179.1436922109391,0.8898796311744709,True
H2,i,e,i-e,312.0846394369694,249.10691854284596,1.252814017621479,True
H2,i,a,i-a,796.2675509765002,280.2622021963272,2.8411521237484054,False
H2,i,o,i-o,1049.9743115554852,244.35164791859907,4.2969806854147485,False
H2,i,u,i-u,1094.6026200069382,254.00101384531368,4.309441932674922,True
H2,e,a,e-a,488.06380653012,221.09571962874273,2.2074774100089414,True
H2,e,o,e-o,750.3061336177875,173.332464064732,4.3287109409439966,False
H2,e,u,e-u,801.2594289571845,186.68939523353714,4.291938639336516,False
H2,a,o,a-o,415.13789289287314,215.7238702897167,1.9243947938415151,True
H2,a,u,a-u,489.7978455851843,226.59562089035776,2.1615503585666445,False
H2,o,u,o-u,76.37333431150302,180.29531682017353,0.4236013206470457,True
