vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,337.5299360093937,2518.8500347239087,347.6993279825809,2520.130470501459,10.169391973187203,1.2804357775503377,10.24968530662065
e,499.41097887575546,2012.1549050726592,500.6976904184081,2002.4051775878334,1.2867115426526539,-9.749727484825826,9.834267264131258
a,838.09752500724,1648.3383224270071,843.0826377060259,1653.884215276475,4.985112698785883,5.5458928494679185,7.4570956891658335
o,630.0339984465015,1345.2247328890016,625.8353938042649,1349.121876752493,-4.19860464223666,3.897143863491465,5.728526096175212
u,381.0369713715556,1182.5778987878002,382.9833153084303,1172.686268636514,1.9463439368747117,-9.891630151286336,10.081299607215623
