audio,mean_centroid_shift,median_centroid_shift,max_centroid_shift,distance_matrix_correlation,vowel_space_area_H1,vowel_space_area_H2,vowel_space_area_abs_diff,mean_pairwise_distance_H1,mean_pairwise_distance_H2,mean_pairwise_distance_abs_diff,silhouette_H1,silhouette_H2,silhouette_abs_diff,classification_accuracy_H1_centroids_to_H2_tokens,classification_accuracy_H2_centroids_to_H1_tokens,classification_accuracy_mean
7c3c98d2-Audio_SP13,8.670174792661715,9.834267264131258,10.24968530662065,0.9996562763474877,336327.3231272032,336309.38213278604,17.940994417178445,741.4873338570461,742.1205349522511,0.6332010952049814,0.15921227132719876,0.1603990315488373,0.0011867602216385498,0.7074861367837338,0.7047846889952153,0.7061354128894746
