vowel,f1_centroid_H1,f2_centroid_H1,f1_centroid_H2,f2_centroid_H2,f1_shift_H2_minus_H1,f2_shift_H2_minus_H1,centroid_shift_distance
i,405.4455294882624,2216.168216310444,415.7279434836405,2211.697990593911,10.282413995378079,-4.47022571653315,11.212089703935716
e,535.0394571876477,1978.8913136885585,534.0313211447215,1966.4953008544317,-1.0081360429262531,-12.39601283412685,12.436939835220102
a,644.7887773968775,985.6728924312185,637.9790733126125,999.6211889300798,-6.809704084265036,13.948296498861282,15.521824793992549
o,516.9632301094916,992.0105892010588,519.2403747572748,1018.0003626314468,2.2771446477831887,25.989773430388027,26.089340940503483
u,449.790599314659,899.2451454740869,451.57191068879854,901.0630056576817,1.781311374139534,1.817860183594803,2.5451298314110042
