half,vowel,nearest_vowel,nearest_centroid_distance,within_dispersion_mean,pooled_dispersion_with_nearest,differentiation_score,overlap_risk,silhouette_mean,silhouette_median,n_silhouette_tokens
H1,i,e,270.36071203928526,271.9281976752818,228.54963776980836,1.182940890554324,0.8453507761756395,0.026624246784403963,0.1660958722178506,416
H1,e,i,270.36071203928526,174.71384936087375,228.54963776980836,1.182940890554324,0.8453507761756395,0.3268754618463722,0.4482605122711339,483
H1,a,o,127.98256498314986,236.2685263892439,184.0318130629189,0.695437179328303,1.4379444034986208,-0.2635971788440422,-0.2392948140080311,518
H1,o,u,114.53204738308348,109.14485730580901,156.7270315424466,0.7307740487132534,1.3684120307238599,0.32532359563305097,0.3830468430496035,426
H1,u,o,114.53204738308348,192.90962898701738,156.7270315424466,0.7307740487132534,1.3684120307238599,-0.12081877450467839,-0.10545217842996238,98
H2,i,e,272.2499737768504,255.21524906182256,219.2006489798996,1.2420126265311167,0.8051447937312468,0.03515693809653109,0.14611774299566585,333
H2,e,i,272.2499737768504,175.96313725530754,219.2006489798996,1.2420126265311167,0.8051447937312468,0.3264390853816557,0.44739711832699763,414
H2,a,o,120.15270517370956,216.0413675024204,171.5213277405402,0.7005117483434142,1.4275278071564428,-0.2709446776627287,-0.267817759514827,387
H2,o,a,120.15270517370956,110.29623414894876,171.5213277405402,0.7005117483434142,1.4275278071564428,0.3388837282820882,0.39964867443434865,377
H2,u,o,135.10502020797165,176.6316110989997,147.24806502441385,0.9175334167248387,1.089878561120453,-0.1098222744569974,-0.06772370643415099,80
