F1,F2,F3,B1,B2,B3,max_formant,smooth_error,time,rel_time,prop_time,id,label,file_name,group,speaker_num,point_heuristic,f0,intensity,optimized,word,stress,dur,pre_word,fol_word,pre_seg,fol_seg,abs_pre_seg,abs_fol_seg,context,B1_Hz,B2_Hz,B3_Hz,_source_file,_audio_id,_token_time,_audio_duration,_split_time,_time_basis,_split_basis,half
643.6622148978662,1546.652704512027,2676.0348648400745,2.939279595819148,3.3520190768938565,3.539797257067001,4974.358974358975,4.31595065966e-05,9.715749999999998,0.031,0.3297872340425531,0-0-1-3,o,514fc6b6-Audio_SP19.v0,group_0,1,fave,217.2221814850564,75.34967360622497,4,Mucho,,0.0700000000000002,[silence],gusto,h,#,h,g,final,18.90222416480246,28.560340991941445,34.45993197489746,514fc6b6-Audio_SP19.csv,514fc6b6-Audio_SP19,9.715749999999998,3306.168,1653.084,time column: time,audio_duration,H1
743.4651301892297,1524.1373722974413,3020.3566246789187,3.74814349231424,2.1380830259261,4.347534240795806,5692.307692307692,2.9226397837e-05,10.122749999999998,0.025,0.3378378378378378,0-0-2-4,o,514fc6b6-Audio_SP19.v0,group_0,1,fave,305.1764287601702,78.86665061209972,4,gusto,,0.0500000000000007,Mucho,.,t,#,t,.,final,42.44221451621996,8.483160034157086,77.28765503201109,514fc6b6-Audio_SP19.csv,514fc6b6-Audio_SP19,10.122749999999998,3306.168,1653.084,time column: time,audio_duration,H1
535.9871663891821,2396.591199891148,3753.001028225515,3.5900340604594287,4.072649483724008,4.429813355558451,5871.794871794871,0.0048220023713735,57.688750000000006,0.037,0.324561403508772,0-0-16-2,o,514fc6b6-Audio_SP19.v0,group_0,1,fave,211.13160304352803,75.24234410771096,4,.,,0.0899999999999963,Igual,Disculpe,,k,,k,internal,36.235310096767584,58.712314020870686,83.91575303966388,514fc6b6-Audio_SP19.csv,514fc6b6-Audio_SP19,57.688750000000006,3306.168,1653.084,time column: time,audio_duration,H1
603.2390256265105,1191.0330761731277,3494.7966809677528,3.0504850774841192,2.1381077040339145,3.3604529759289927,5692.307692307692,0.001276458538709,117.24275,0.165,0.3340080971659918,0-0-52-6,o,514fc6b6-Audio_SP19.v0,group_0,1,fave,293.3797613260769,75.10154287008561,4,trabajo,,0.4699999999999988,Yo,",",x,#,x,.,final,21.12558948531316,8.483369385078198,28.80223464375879,514fc6b6-Audio_SP19.csv,514fc6b6-Audio_SP19,117.24275,3306.168,1653.084,time column: time,audio_duration,H1
601.5845927801856,1824.516103364352,3187.238750320333,3.6993184272106734,3.1474797299640414,4.607097342801669,6230.769230769231,5.79843733454e-05,121.04375,0.027,0.3214285714285714,0-0-62-6,o,514fc6b6-Audio_SP19.v0,group_0,1,fave,199.49219539125872,67.82680662125455,4,cuestión,,0.0600000000000022,la,de,i,n,i,n,internal,40.41974597060498,23.27732544695324,100.19290149737336,514fc6b6-Audio_SP19.csv,514fc6b6-Audio_SP19,121.04375,3306.168,1653.084,time column: time,audio_duration,H1
541.6729431050926,1004.6176099127345,3421.9264858625947,3.2040652292615017,2.720637837517705,3.81985262162268,5333.333333333333,0.0012459684772198,123.79875,0.037,0.3245614035087719,0-0-72-3,o,514fc6b6-Audio_SP19.v0,group_0,1,fave,241.85341008404208,76.47957520481144,4,poco,,0.0900000000000034,un,paralizados,k,#,k,p,final,24.632463545084928,15.190007912625315,45.59748774187362,514fc6b6-Audio_SP19.csv,514fc6b6-Audio_SP19,123.79875,3306.168,1653.084,time column: time,audio_duration,H1
562.4058210601773,1204.0874501717371,3555.6533113203523,3.874079438494671,3.746822819696697,3.535719956400863,6410.25641025641,0.0168852067844163,124.56375,0.047,0.3263888888888889,0-0-73-9,o,514fc6b6-Audio_SP19.v0,group_0,1,fave,198.06384594419512,62.485743702732194,4,paralizados,,0.1199999999999903,poco,.,d,s,d,s,internal,48.13836356338188,42.38619924274116,34.31971451991474,514fc6b6-Audio_SP19.csv,514fc6b6-Audio_SP19,124.56375,3306.168,1653.084,time column: time,audio_duration,H1
587.7515613178996,1205.8636091078536,3580.16494204945,2.1707636058248547,3.1577571956764867,3.56940744349138,7307.692307692308,0.0013040873389834,132.20775,0.055,0.3353658536585365,0-0-93-6,o,514fc6b6-Audio_SP19.v0,group_0,1,fave,281.37114646670403,78.20228489385875,4,recursos,,0.1399999999999863,de,humanos,s,s,s,s,internal,8.76497447155095,23.517790932382905,35.49555379731126,514fc6b6-Audio_SP19.csv,514fc6b6-Audio_SP19,132.20775,3306.168,1653.084,time column: time,audio_duration,H1
1055.2249479619509,1467.7144725838157,3509.8243515082345,3.66903117388714,3.4497903474222045,3.008287816163618,6230.769230769231,0.001049444125117,132.61275,0.045,0.3358208955223881,0-0-94-4,o,514fc6b6-Audio_SP19.v0,group_0,1,fave,346.669424647834,69.39104043238483,4,humanos,,0.1099999999999852,recursos,de,n,s,n,s,internal,39.21389600437109,31.49378886253778,20.25269388704414,514fc6b6-Audio_SP19.csv,514fc6b6-Audio_SP19,132.61275,3306.168,1653.084,time column: time,audio_duration,H1
690.608953779337,1312.9652955654062,2626.541251745984,4.180069138864317,3.031059123353708,4.605681647798472,6051.282051282051,0.0105661808233598,134.80775,0.055,0.3353658536585365,0-0-101-1,o,514fc6b6-Audio_SP19.v0,group_0,1,fave,225.1930693717736,73.32095209632573,4,nómina,,0.1399999999999863,la,de,n,m,n,m,internal,65.3703726911002,20.71916512436183,100.05115926292748,514fc6b6-Audio_SP19.csv,514fc6b6-Audio_SP19,134.80775,3306.168,1653.084,time column: time,audio_duration,H1
