half,vowel,n_tokens,f1_centroid,f2_centroid,f1_mean,f2_mean,f1_sd,f2_sd,f1_iqr,f2_iqr,within_dispersion_mean,within_dispersion_median
H1,i,294,455.9433997145841,2350.8416167641144,472.44414594986114,2350.1095898421386,116.22760806582154,232.6663404528929,133.1948746267591,283.9402740437208,211.66404779590144,180.98866139012884
H1,e,363,550.3866851062897,1944.579468134808,558.3487798508575,1939.6173180006458,62.12261555226394,233.4976342279432,73.27620584285057,260.2198780926278,183.36137233650393,146.19308128160972
H1,a,357,663.2862403645773,1535.4619727903396,664.6969420765577,1537.108599438589,64.13784846165817,238.82671833680183,87.00015367841684,201.62791347004668,177.7712052552609,123.93457565931779
H1,o,327,569.0133890905263,1166.8252375243878,571.7762480123056,1161.79174051498,58.67052300066823,221.00369577606546,64.18715536268144,339.0489972961493,194.27729941224703,173.11814550092896
H1,u,54,509.71382924776594,936.7327498647273,511.56442895340155,1017.781621536863,69.48992387460163,226.66080331420525,78.86983756474325,314.0109863364777,194.59202547346354,147.61174149187983
H2,i,247,476.0957667121484,2342.0893171316256,477.30912038983115,2328.7438326167153,111.5927991040772,246.66530653372791,138.64394241601792,289.6078681634176,216.7371422522772,173.52636951745927
H2,e,289,549.5375106174669,1946.272900284411,555.8993138922947,1951.1215330358445,51.78805820624065,240.99681944782412,63.18145586463925,255.72206999851664,185.8819732620645,137.6054566370001
H2,a,269,657.7385524394921,1542.6249487200218,667.7968665981635,1550.5034282559936,68.71625485193105,214.5887185534047,82.80863164919583,225.64231263028842,174.79255983397806,145.49164447954894
H2,o,238,579.2636896242659,1115.529823519934,581.662132231399,1124.9448935170356,63.269753443731304,212.48910396860194,70.04033185259004,265.17700210378257,174.3583311322021,146.96175532948405
H2,u,33,497.4341054461328,975.4958920586856,504.8466570403767,1057.1654704868963,110.68796055633845,285.0072746527107,99.5920119724646,378.107665339597,243.78470775370954,184.21835763669836
