h1_audio,predicted_h2_audio,true_h2_audio,is_correct,assigned_cost,true_match_cost,true_match_rank,predicted_match_rank_for_this_h1,best_candidate_cost_for_this_h1,second_best_candidate_cost_for_this_h1,margin_best_to_second,centroids_distance_assigned,centroids_distance_true,geometry_distance_assigned,geometry_distance_true,ellipse_distance_assigned,ellipse_distance_true,overlap_distance_assigned,overlap_distance_true
061ea7d0-Audio_SP16,a1a056ce-Audio_SP11,061ea7d0-Audio_SP16,False,0.612598721617954,0.8168283237091997,18,8,0.3979281053677052,0.43734314405348657,0.03941503868578139,0.6435536811761187,0.8139328631206784,0.5197338429434599,0.8255147054747636,0.9604798595065557,0.3471243741963225,0.5392621087723499,0.49880995186360316
0af9ac47-Audio_SP14,0af9ac47-Audio_SP14,0af9ac47-Audio_SP14,True,0.5454534209579401,0.5454534209579401,1,1,0.5454534209579401,0.5780222813685967,0.03256886041065654,0.548475607404587,0.548475607404587,0.5363868616179995,0.5363868616179995,0.8819178210926861,0.8819178210926861,2.045482339221539,2.045482339221539
0e6115f2-Audio_SP19,5586979c-Audio_SP18,0e6115f2-Audio_SP19,False,0.4432827560406386,0.4755106331158514,5,3,0.3172318760196768,0.42867229540124885,0.11144041938157206,0.4228364030319493,0.4350452983150202,0.5046218150667066,0.5969066375183448,0.35327234099527516,0.26326859237987654,1.0385946692609256,0.3519688092294734
0f786745-Audio_SP20,0f786745-Audio_SP20,0f786745-Audio_SP20,True,0.3755153329935341,0.3755153329935341,1,1,0.3755153329935341,0.8355639460896862,0.4600486130961521,0.3743405960992301,0.3743405960992301,0.37903954367644627,0.37903954367644627,0.6217624580899144,0.6217624580899144,0.7078409462029293,0.7078409462029293
12c532f8-Audio_SP15,12c532f8-Audio_SP15,12c532f8-Audio_SP15,True,0.3780181124512036,0.3780181124512036,1,1,0.3780181124512036,0.5859194430336757,0.20790133058247212,0.4100058115356418,0.4100058115356418,0.28205501519788895,0.28205501519788895,0.26657793837826876,0.26657793837826876,0.26195868957880036,0.26195868957880036
181d5ce9-Audio_SP21,181d5ce9-Audio_SP21,181d5ce9-Audio_SP21,True,0.5542848321403704,0.5542848321403704,1,1,0.5542848321403704,0.5687542032214358,0.014469371081065385,0.5595929232733412,0.5595929232733412,0.5383605587414578,0.5383605587414578,0.5321064053789347,0.5321064053789347,0.4993810949639579,0.4993810949639579
1c403477-Audio_SP13,1c403477-Audio_SP13,1c403477-Audio_SP13,True,0.2509302623610107,0.2509302623610107,1,1,0.2509302623610107,0.38982729490278595,0.13889703254177527,0.2343272769775251,0.2343272769775251,0.30073921851146745,0.30073921851146745,0.40244063313025813,0.40244063313025813,0.6502018788919334,0.6502018788919334
1d46eb6e-Audio_SP18,1d46eb6e-Audio_SP18,1d46eb6e-Audio_SP18,True,0.2407247656788476,0.2407247656788476,1,1,0.2407247656788476,0.4180496989298206,0.17732493325097298,0.23457112385541468,0.23457112385541468,0.2591856911491464,0.2591856911491464,0.20316071122550086,0.20316071122550086,0.12474550204679165,0.12474550204679165
2988c6fc-Audio_SP13,2988c6fc-Audio_SP13,2988c6fc-Audio_SP13,True,0.36177947224195905,0.36177947224195905,1,1,0.36177947224195905,0.49810807540367896,0.1363286031617199,0.36121951044757195,0.36121951044757195,0.3634593576251205,0.3634593576251205,0.4851078883129156,0.4851078883129156,0.29184288190239904,0.29184288190239904
2e25304d-Audio_SP12,2e25304d-Audio_SP12,2e25304d-Audio_SP12,True,0.5113749201558708,0.5113749201558708,1,1,0.5113749201558708,0.7185257709801914,0.2071508508243206,0.5193990147094109,0.5193990147094109,0.487302636495251,0.487302636495251,0.5560082810078584,0.5560082810078584,0.6927539879739356,0.6927539879739356
30a90cb2-Audio_SP21,30a90cb2-Audio_SP21,30a90cb2-Audio_SP21,True,0.7549421908246761,0.7549421908246761,3,3,0.648909109991329,0.6850641131195134,0.036155003128184426,0.6595858231104458,0.6595858231104458,1.0410112939673668,1.0410112939673668,0.350971085913711,0.350971085913711,1.1009754134264178,1.1009754134264178
3361ee02-Audio_SP10,0e6115f2-Audio_SP19,3361ee02-Audio_SP10,False,0.7599987986864446,0.6483084241664197,1,4,0.6483084241664197,0.6934940793923613,0.045185655225941646,0.831780091139189,0.6962511651723916,0.5446549213282111,0.5044802011485038,1.1605507301121227,0.9661406192562323,0.7601518138877905,0.5363724740791619
34ad326e-Audio_SP7,34ad326e-Audio_SP7,34ad326e-Audio_SP7,True,0.6786818578983822,0.6786818578983822,1,1,0.6786818578983822,0.7444825247695351,0.06580066687115294,0.6329169922243146,0.6329169922243146,0.815976454920585,0.815976454920585,0.4488689003896654,0.4488689003896654,2.006397883643092,2.006397883643092
