n_audios,hungarian_correct,hungarian_accuracy,row_top1_accuracy,row_top3_accuracy,row_top5_accuracy,mean_true_match_rank,median_true_match_rank,mean_reciprocal_rank,mean_true_cost,mean_false_cost,median_true_cost,median_false_cost,weight_centroids,weight_geometry,weight_ellipse,weight_overlap,n_features_centroids,n_features_geometry,n_features_ellipse,n_features_overlap
43,35,0.813953488372093,0.627906976744186,0.7906976744186046,0.8604651162790697,2.9302325581395348,1.0,0.7233850129198967,0.47889085918616203,1.0534086061263193,0.4755106331158514,1.016660548331017,0.75,0.25,0.0,0.0,10,10,30,20
