h1_audio,predicted_h2_audio,true_h2_audio,is_correct,assigned_cost,true_match_cost,true_match_rank,predicted_match_rank_for_this_h1,best_candidate_cost_for_this_h1,second_best_candidate_cost_for_this_h1,margin_best_to_second,centroids_distance_assigned,centroids_distance_true,geometry_distance_assigned,geometry_distance_true,ellipse_distance_assigned,ellipse_distance_true,overlap_distance_assigned,overlap_distance_true
061ea7d0-Audio_SP16,2988c6fc-Audio_SP13,061ea7d0-Audio_SP16,False,0.3179869402369719,0.8255147054747636,22,2,0.274291852892189,0.3179869402369719,0.04369508734478289,0.4245751604112829,0.8139328631206784,0.3179869402369719,0.8255147054747636,0.5642671434151233,0.3471243741963225,0.569763160923456,0.49880995186360316
0af9ac47-Audio_SP14,0af9ac47-Audio_SP14,0af9ac47-Audio_SP14,True,0.5363868616179995,0.5363868616179995,3,3,0.47407625800435377,0.5142791696125241,0.0402029116081703,0.548475607404587,0.548475607404587,0.5363868616179995,0.5363868616179995,0.8819178210926861,0.8819178210926861,2.045482339221539,2.045482339221539
0e6115f2-Audio_SP19,fcd45f4d-Audio_SP21,0e6115f2-Audio_SP19,False,0.5524361072766515,0.5969066375183448,14,9,0.312515674539417,0.37991930025354875,0.06740362571413178,0.5275536919701843,0.4350452983150202,0.5524361072766515,0.5969066375183448,0.8529953822234249,0.26326859237987654,1.138268816616493,0.3519688092294734
0f786745-Audio_SP20,0f786745-Audio_SP20,0f786745-Audio_SP20,True,0.37903954367644627,0.37903954367644627,1,1,0.37903954367644627,0.6634063780884067,0.2843668344119605,0.3743405960992301,0.3743405960992301,0.37903954367644627,0.37903954367644627,0.6217624580899144,0.6217624580899144,0.7078409462029293,0.7078409462029293
12c532f8-Audio_SP15,12c532f8-Audio_SP15,12c532f8-Audio_SP15,True,0.28205501519788895,0.28205501519788895,1,1,0.28205501519788895,0.42390665276832173,0.1418516375704328,0.4100058115356418,0.4100058115356418,0.28205501519788895,0.28205501519788895,0.26657793837826876,0.26657793837826876,0.26195868957880036,0.26195868957880036
181d5ce9-Audio_SP21,181d5ce9-Audio_SP21,181d5ce9-Audio_SP21,True,0.5383605587414578,0.5383605587414578,1,1,0.5383605587414578,0.6172041660037996,0.07884360726234174,0.5595929232733412,0.5595929232733412,0.5383605587414578,0.5383605587414578,0.5321064053789347,0.5321064053789347,0.4993810949639579,0.4993810949639579
1c403477-Audio_SP13,1c403477-Audio_SP13,1c403477-Audio_SP13,True,0.30073921851146745,0.30073921851146745,1,1,0.30073921851146745,0.38336827454102135,0.0826290560295539,0.2343272769775251,0.2343272769775251,0.30073921851146745,0.30073921851146745,0.40244063313025813,0.40244063313025813,0.6502018788919334,0.6502018788919334
1d46eb6e-Audio_SP18,1d46eb6e-Audio_SP18,1d46eb6e-Audio_SP18,True,0.2591856911491464,0.2591856911491464,1,1,0.2591856911491464,0.2644018068864142,0.005216115737267768,0.23457112385541468,0.23457112385541468,0.2591856911491464,0.2591856911491464,0.20316071122550086,0.20316071122550086,0.12474550204679165,0.12474550204679165
2988c6fc-Audio_SP13,c3533b36-Audio_SP16,2988c6fc-Audio_SP13,False,0.41391062494767783,0.3634593576251205,1,2,0.3634593576251205,0.41391062494767783,0.050451267322557336,0.6768689357073564,0.36121951044757195,0.41391062494767783,0.3634593576251205,0.7972929505132432,0.4851078883129156,0.8890944580911969,0.29184288190239904
2e25304d-Audio_SP12,2e25304d-Audio_SP12,2e25304d-Audio_SP12,True,0.487302636495251,0.487302636495251,1,1,0.487302636495251,0.6497319652080177,0.16242932871276666,0.5193990147094109,0.5193990147094109,0.487302636495251,0.487302636495251,0.5560082810078584,0.5560082810078584,0.6927539879739356,0.6927539879739356
